evolution$generation,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,zombies,halfRescued,rescued,pursued,evolution$samples
5300,19,8,0.9737210876602491,0.9633128759380873,113.0,131.0,93.0,15332.0,1
5300,51,1,0.9566182380593068,0.9710595751702782,27.0,108.0,189.0,5428.0,3
5300,57,6,0.9992622575489829,0.8285117704379987,0.0,102.0,141.0,7464.0,1
5300,0,2,0.8480427347180264,0.9056947794570887,153.0,53.0,100.5,10713.5,2
5300,2,8,0.9925688469242556,0.8529716419101688,135.0,148.0,110.0,15191.0,1
5300,70,7,1.0,0.45,0.0,150.0,91.0,11939.0,1
5300,2,1,1.0,0.804151892472908,98.0,60.0,68.0,27477.0,1
5300,78,7,0.9318881257506526,0.8391216961257173,160.0,96.0,63.0,12238.0,1
5300,29,2,0.9974347318741763,0.6959312626878331,11.0,112.0,121.0,15108.0,1
5300,1,10,1.0,0.899180667748724,158.0,72.0,93.0,7821.0,1
5300,9,3,0.8587940555808018,1.0,147.0,102.0,99.5,8781.0,2
5300,46,3,0.8090653818747815,0.5660218149552898,87.0,142.0,162.0,4248.0,1
5300,77,9,0.9806402928249216,0.5362788670114589,49.0,74.0,109.0,15779.0,3
5300,28,7,0.9712371240729125,0.8076379804006889,31.0,90.0,202.0,5051.0,1
5300,6,3,0.9914776834616558,0.45,107.5,90.0,131.0,11596.5,4
5300,3,9,0.9787662514191634,0.6038991230802833,152.0,49.0,67.0,20040.0,1
5300,73,6,0.8050343942524496,0.5379321301818876,207.0,65.0,37.0,14512.0,1
5300,1,5,1.0,0.7197579805896328,64.0,59.0,125.0,18993.0,1
5300,3,6,0.9992451773584231,0.8155225992811714,90.0,61.0,57.0,28757.0,1
5300,11,0,0.966249323436618,0.6260090330061872,62.0,127.0,189.0,6794.0,1
5300,44,3,0.8,0.8139358276725488,116.0,80.0,132.0,18408.0,1
5300,57,9,0.9822070510346033,0.45,14.0,78.0,179.0,7781.0,1
5300,5,1,0.9998628452062075,0.8008111828960732,3.0,72.0,181.0,10284.0,9
5300,73,0,0.9927039987951298,0.8467813824308369,0.0,105.5,173.5,867.5,2
5300,21,3,0.978920040021972,0.9970642059629795,61.5,93.0,158.5,8804.0,2
5300,9,10,0.9923112236869993,0.9926011740737946,39.0,128.0,161.0,12790.0,1
5300,4,6,1.0,0.6418786925260764,9.0,82.0,156.0,21073.0,1
5300,53,8,0.9632038474980998,0.45,170.0,97.0,43.0,13640.0,1
5300,25,3,1.0,0.738526944298165,0.0,105.0,81.0,20467.0,1
5300,63,10,0.910394545037656,0.8866812863347346,109.0,128.0,122.0,7958.0,1
5300,3,8,1.0,0.7788901976867958,38.0,59.0,156.0,14760.0,1
5300,76,0,0.9593354568871194,0.6523173868496461,44.0,83.0,158.0,8340.0,19
5300,80,8,0.8038614116827182,0.9227563603611781,141.0,51.0,98.0,7566.0,1
5300,49,10,1.0,0.6366432707033837,0.0,155.5,185.0,2951.0,2
5300,1,0,0.9216818871335501,1.0,100.0,59.0,154.0,7106.0,1
5300,2,9,1.0,0.6226778166288626,65.5,64.0,107.0,19358.0,6
5300,1,4,1.0,0.8604297933472227,75.0,48.0,87.0,23565.0,1
5300,71,10,0.9839027657043038,0.9915799086520878,19.5,91.5,112.5,15191.0,10
5300,31,8,0.9749448613861929,0.6419743056874524,41.0,135.0,155.0,14195.0,1
5300,4,10,0.9911135151412727,0.7551314922106082,31.0,98.0,211.0,6119.0,1
5300,69,8,0.9548406040884876,0.7308140078281107,119.0,44.0,68.0,17468.0,1
5300,50,8,0.8270673599677625,0.5135134965600935,156.0,75.0,88.0,9419.0,3
5300,48,5,0.9796957351498857,0.959730692736299,32.0,127.0,175.0,7576.0,1
5300,76,9,0.9755172147779048,0.523296747500411,36.0,114.0,129.0,13068.0,3
5300,24,3,0.8268663751626443,0.45,177.0,82.0,71.0,14411.0,3
5300,35,1,0.9633374978297419,0.8044816790525975,10.0,161.0,208.0,3635.0,1
5300,7,2,0.9961331292950483,0.6785042692091804,34.5,135.0,171.0,12256.5,2
5300,5,8,0.9991729698708134,0.5720836831001388,12.5,102.5,132.0,22104.5,2
5300,17,5,1.0,0.5981593234827314,0.0,83.0,173.0,8799.0,1
5300,42,7,0.9662966562765559,0.5114448663836955,43.0,59.0,171.0,8523.0,1
5300,10,10,0.8,0.9699648999655874,92.0,172.0,160.0,5877.0,1
5300,21,7,0.8930574055312808,0.6415791979927481,106.0,76.0,135.0,13027.0,1
5300,62,9,0.9823812714549185,0.7494892561322486,77.5,97.5,100.5,17468.0,2
5300,3,0,0.9971820403025691,0.8502436877555688,66.0,58.0,117.0,12455.0,5
5300,5,10,0.9999504681857591,0.5477836285093575,23.0,58.0,113.0,21115.0,7
5300,62,8,0.8002077313888476,0.5343857234940327,219.0,23.0,29.0,14373.0,1
5300,46,1,0.836060399520386,0.4991625692839819,126.0,106.5,118.5,6703.0,2
5300,63,1,0.9270275837932527,1.0,85.0,138.0,143.0,7237.0,1
5300,7,7,0.84759343979617,1.0,152.5,96.0,99.5,12476.0,2
5300,1,6,1.0,0.5734280313522369,128.0,65.0,24.0,29304.0,1
5300,55,1,0.9684811178210385,0.788427333296154,102.0,114.0,97.0,11756.0,1
5300,77,7,0.9805977948622588,0.960238333902087,40.0,97.0,91.0,16196.0,1
5300,34,9,0.9496895620149189,0.8030089145687274,162.0,43.0,66.0,12077.0,1
5300,4,6,0.9327903526787328,0.8094522552711028,153.0,118.0,98.0,13545.0,1
5300,65,6,0.9889195503505024,0.5712977587108422,2.0,73.0,156.0,8661.0,8
5300,80,9,0.9486730073969263,0.559452584071909,137.0,82.0,72.0,13528.0,1
5300,10,9,0.8001496723030582,0.46002948030791524,77.0,109.0,177.0,7535.0,1
5300,44,10,0.9959228986392348,1.0,4.0,105.5,83.5,20699.5,2
5300,21,1,0.8224383714172374,0.8408616081229314,205.0,59.0,44.0,12505.0,1
5300,52,9,0.8,0.45,148.0,77.5,97.0,10358.0,10
5300,50,10,0.9536711552962951,0.9612061016391034,71.0,78.0,127.0,11044.0,1
5300,51,5,0.8279761326639721,0.908791906366188,115.0,72.0,130.0,8904.0,6
5300,6,7,1.0,0.9358925996275878,17.0,79.0,102.0,29956.0,1
5300,69,9,0.9357778691348922,0.5908537185517475,184.0,92.0,40.0,12810.0,1
5300,75,3,0.9958421649042131,0.633731251631435,0.0,103.0,167.5,2208.5,16
5300,72,7,0.9645397725162762,0.8197664170237993,103.0,95.0,87.5,15639.5,2
5300,4,2,0.9999444778556963,0.7876317647526719,16.0,81.0,125.0,25842.0,1
5300,16,6,0.8,0.805603397109793,152.0,59.0,97.0,10486.0,3
5300,47,4,0.9801798135605264,0.6806611621304891,66.0,168.0,129.0,14727.0,1
5300,35,3,0.9853683471550277,0.9957244712979179,70.0,72.0,112.0,15790.0,3
5300,38,7,1.0,0.8353852451575587,0.0,133.0,138.0,10550.5,2
5300,3,4,0.9402762691870424,0.6530394829342658,172.0,57.0,77.0,14579.0,1
5300,16,6,0.9995640806582529,0.8079369514890014,0.0,67.0,228.0,1194.0,1
5300,1,0,1.0,0.8897967720153537,132.0,60.0,57.0,20142.0,1
5300,3,3,0.987843124354034,0.6220839548753321,104.0,106.0,99.0,17812.0,1
5300,47,5,0.984408286189771,0.5143630871703381,28.0,71.0,137.0,13816.0,1
5300,80,10,0.9910099572453657,0.8671621028848051,41.0,115.0,112.0,13406.0,1
5300,7,9,0.9976279734664872,0.7298288773882251,47.0,56.0,175.0,8998.0,1
5300,3,8,0.9756926350075691,0.7650353508075223,100.0,75.0,153.0,12328.0,3
5300,11,3,0.9949037004781707,0.5557148759855995,116.0,57.0,84.0,15412.0,1
5300,57,10,0.8,0.45,204.0,77.0,41.0,16737.0,1
5300,58,8,0.9150901070662693,0.9906667400306679,185.0,63.0,37.0,20092.0,1
5300,4,7,0.9223629405096652,0.9913165281143379,136.0,69.5,117.0,13247.0,2
5300,15,0,0.9994126332029774,0.5987377967980665,0.0,86.0,229.0,785.0,3
5300,78,9,0.9148254218067708,0.45,170.0,67.0,41.0,14878.0,1
5300,16,8,0.9838882976832408,1.0,86.5,81.5,104.5,13978.5,6
5300,13,8,1.0,0.989116047300735,4.0,109.0,135.0,21170.0,1
5300,20,6,0.9996378973604109,0.9855100608078657,0.0,128.5,208.0,4907.5,2
5300,9,10,1.0,0.695160252336684,16.0,91.0,77.0,30314.0,1
5300,5,8,1.0,0.9124569540163355,17.0,67.0,96.0,28269.0,1
5300,26,8,0.9999653204194731,0.5741424375421267,0.0,74.0,169.0,9932.0,1
5300,2,8,1.0,0.7671097569974782,16.0,56.0,196.0,8566.0,1
5300,29,0,0.9996340519148732,0.7495727190756651,0.0,59.0,214.0,1563.0,1
5300,19,4,0.8,0.5561764424730962,125.0,104.0,128.0,9410.0,1
5300,14,2,0.9994762808937545,0.869041020540342,1.0,164.0,176.0,9266.0,1
5300,76,3,0.977581817327373,0.8996199549978383,33.0,121.0,145.0,9970.0,1
5300,2,4,1.0,0.8542101673039151,32.0,58.0,153.0,17016.0,1
5300,7,8,0.9453129990853415,0.9968445359464546,153.0,48.0,94.0,17033.0,1
5300,4,8,0.9999374466987528,0.6690176408739996,79.0,59.0,100.0,23123.0,1
5300,73,9,0.8036512582175076,0.5705889181898789,146.0,67.0,98.0,6984.0,1
5300,1,9,0.9989477966996649,0.8001815995270174,144.5,60.5,73.0,14790.5,2
5300,68,5,0.9606657449780357,0.8018868428173626,30.0,90.0,171.0,6506.0,1
5300,37,6,0.9269800180375951,0.5998767362214706,101.0,95.0,142.0,8904.0,7
5300,80,3,0.8952709665535036,0.8503858119326204,97.0,71.0,139.0,5513.0,1
5300,3,7,0.8061078632852677,0.4993184807688953,176.0,91.0,72.0,13295.0,1
5300,46,5,0.9542147615439488,0.8574924525812083,70.0,125.0,152.0,9999.0,1
5300,36,5,0.9620145909527196,0.7356128523514143,193.0,82.0,46.0,19086.0,1
5300,4,1,0.9152561063115956,0.986954275019285,151.0,77.0,101.0,11591.0,3
5300,3,10,0.9576933763548199,0.8590609827526043,100.0,76.0,152.0,3733.0,1
5300,4,9,1.0,0.8915464309849161,8.0,57.0,202.0,9045.0,1
5300,15,7,0.8185248338025681,0.8452798540854491,149.0,93.0,97.0,9540.0,3
5300,1,0,1.0,0.6004522042635657,95.5,61.5,103.5,19141.0,4
5300,79,2,0.948844076419148,0.9503997113986176,135.0,90.0,61.0,18664.0,1
5300,39,5,0.9797669530845883,1.0,28.0,108.0,175.0,8596.0,1
5300,68,9,0.9272410587413241,0.8809818447320354,120.5,86.0,103.5,11033.5,4
5300,20,3,0.8123350869661239,0.8150640272636798,61.0,56.0,193.0,1928.0,1
5300,4,6,0.9996141179887237,0.5551423613701365,150.0,70.0,100.0,12212.0,1
5300,77,10,1.0,0.9735109203098435,0.0,162.0,92.0,10860.0,1
5300,40,7,0.9969021954693005,0.5406457568889154,0.0,91.5,132.0,13149.0,2
5300,34,0,0.9773569775302812,0.889593067175305,0.0,124.0,215.0,230.0,1
5300,62,7,0.9850732332837784,0.45,27.0,149.5,136.5,11933.5,2
5300,60,7,0.9422862772433467,0.9643152207151444,66.0,104.0,148.0,6395.0,1
5300,4,6,0.9999683886849204,0.9807397596923062,24.0,72.0,108.0,28309.0,9
5300,9,9,0.9983637868513875,0.45,9.0,141.0,212.0,5152.0,1
5300,2,9,1.0,0.7748039897639646,33.0,63.0,153.0,17900.0,1
5300,3,9,1.0,0.9809706424999645,35.5,57.5,137.0,14647.0,4
5300,63,3,0.8438029816141143,0.9458764650938035,126.0,69.0,120.0,6467.0,1
5300,5,1,1.0,0.6548193262177806,1.0,72.0,207.0,9337.0,1
5300,47,9,0.9993955443168779,0.8326931001364895,0.0,123.0,107.0,12946.0,1
5300,26,3,1.0,0.8648054683896391,0.0,50.0,106.0,16551.0,1
5300,3,7,1.0,0.8661841958958865,54.0,73.0,119.0,18195.0,6
5300,79,8,0.9653466090819292,0.6764787325817171,55.0,56.0,135.0,9825.0,1
5300,75,4,0.9460457253945918,1.0,35.0,145.0,151.0,12836.0,1
5300,51,3,0.8444097656427133,0.7902499291034212,106.0,121.0,138.0,10361.0,1
5300,73,6,0.9996236699873868,0.8209586641188276,0.0,108.0,156.5,4123.0,2
5300,4,10,0.998826819349161,0.45,126.0,55.0,82.0,17311.0,1
5300,15,3,0.9773110046172605,0.8570263106094334,74.0,121.5,160.0,7055.5,2
5300,3,9,0.9997836316868233,0.45,66.0,76.0,107.0,21691.0,3
5300,48,10,1.0,0.472772928870562,0.0,154.0,176.0,4990.0,1
5300,56,4,0.9666241772444858,0.5676546774402342,69.0,93.0,123.0,11304.0,1
5300,80,10,0.9788749350010909,0.6344121968598686,78.0,115.0,77.0,18830.0,1
5300,3,4,0.9995987943852948,0.9921531280523306,99.0,116.0,141.0,12769.0,1
5300,7,3,0.9999869472400263,0.9051011849915731,4.5,87.0,162.0,17512.0,2
5300,47,10,0.9704210194855369,0.6833344438827913,89.0,76.0,99.0,11091.0,3
5300,5,8,0.8,0.6843368897307658,148.0,61.0,100.0,11132.0,5
5300,41,2,1.0,0.45,0.0,151.0,91.0,17082.0,1
5300,18,3,0.9999984747924777,0.5366680385696306,0.0,59.0,213.0,3229.0,1
5300,3,9,1.0,0.6210436090651383,43.0,79.0,147.0,17937.0,13
5300,64,6,1.0,0.5903622051119025,0.0,79.0,172.0,4759.0,1
5300,2,3,1.0,0.7107240864782018,32.0,62.0,113.0,21626.0,1
5300,3,6,0.9992464431196899,0.8152788526456416,80.5,84.5,100.5,19751.0,4
5300,52,7,0.9283690616921423,0.6822903817044406,59.0,89.0,172.0,4988.0,3
5300,2,9,1.0,0.7360253984913454,26.0,58.0,185.0,14911.0,1
5300,77,2,0.9843370577735413,0.7382733924954686,19.0,96.0,91.0,16451.0,1
5300,2,6,1.0,0.9416705440036424,65.0,52.0,121.0,19573.0,3
5300,17,10,1.0,0.4614972173405125,0.0,119.0,177.0,11992.0,1
5300,5,1,0.954573497533936,0.7576097135696338,125.0,75.0,117.0,6313.0,5
5300,4,3,0.9918631038320835,0.589194320526655,109.0,52.0,74.0,20571.0,1
5300,62,9,0.9683022880818106,0.45,135.0,49.0,74.0,11036.0,1
5300,23,6,0.999673502971078,0.5187129729536695,0.0,57.0,71.0,25921.0,1
5300,5,4,0.9982837551358248,0.6526157075645095,55.5,110.0,132.5,19897.5,2
5300,0,0,0.8114720717279144,0.6399877591892803,193.0,53.0,56.5,11574.0,2
5300,9,4,0.9990847696789755,0.7830675570277565,4.5,63.0,203.0,6540.5,2
5300,18,10,0.991876441258082,0.9712446582580849,94.5,73.0,94.0,17016.0,2
5300,75,10,0.9271087336833956,0.5344506518387471,167.0,76.5,59.0,15059.0,2
5300,3,2,0.9638370120618647,0.668659735824749,52.0,109.0,200.0,4204.0,1
5300,16,3,1.0,0.9845004594013189,0.0,71.0,210.0,4741.0,1
5300,26,7,0.9913554687905348,1.0,99.0,64.0,83.0,19482.0,1
5300,71,5,0.9842775633980843,0.8860485745397856,25.0,108.0,149.0,8316.0,1
5300,6,6,0.9803217894164478,0.771358265585522,71.0,87.0,177.0,8081.0,1
5300,29,0,0.8,0.5889796794822264,52.0,63.0,198.0,1919.0,1
5300,11,1,0.9672953950028659,0.8056971729609907,85.0,106.5,165.5,6455.0,2
5300,2,3,1.0,0.9967423511393838,53.0,77.0,83.0,28956.0,1
5300,17,4,0.9871429601938712,0.783933307199409,116.0,73.0,89.0,14658.5,2
5300,4,7,1.0,0.8375065349888765,152.0,74.0,32.0,22487.0,1
5300,39,9,0.9675017009426362,0.8539373809009458,49.0,59.0,177.0,6430.0,1
5300,56,9,0.9917509207329276,0.6595928358216118,33.0,124.0,90.0,22454.0,1
5300,52,10,1.0,0.8544167541001308,0.0,95.0,137.0,9755.0,1
5300,4,3,1.0,0.5712278319297714,72.0,79.0,54.0,32654.0,1
5300,79,9,0.9938175494140844,0.6848935698571774,0.0,78.0,149.0,4291.0,3
5300,80,6,0.8265946421649019,0.4914345350960172,159.5,118.0,86.0,11898.0,2
5300,3,1,1.0,0.8218697316331514,30.0,99.0,137.0,21658.0,3
5300,39,5,0.8,0.6794133107258244,125.0,74.0,128.0,5476.0,3
5300,80,10,0.8301410462360977,0.5756505089171849,179.0,56.0,57.0,15547.0,1
5300,45,10,1.0,0.5138190933130979,0.0,111.0,138.0,9824.0,2
5300,3,7,0.8668536327044165,0.45,175.0,86.0,76.0,12313.0,1
5300,6,4,0.9999999986416449,0.5837155642365421,4.0,52.0,175.0,12279.0,1
5300,80,5,1.0,0.7961228717270545,0.0,152.0,164.0,1714.0,1
5300,3,6,0.9999999846684215,0.6395998070757152,44.0,72.0,134.0,26211.0,1
5300,79,8,0.8403119164233753,0.8727805184459206,160.0,43.0,82.0,9525.0,2
5300,76,9,0.8060243965627533,0.6474068617047952,176.5,60.5,59.0,12712.0,6
5300,57,10,0.8034557656122566,0.6389467750372643,112.0,119.0,128.0,10218.0,1
5300,2,2,0.9999214664588554,0.5385880968146882,76.0,78.0,139.0,18714.0,3
5300,72,9,0.901953611261526,0.565633873208175,122.0,55.0,115.0,11481.0,1
5300,54,6,0.8559416496681331,1.0,99.0,95.0,147.0,5369.0,3
5300,3,4,1.0,0.6397820113477267,69.0,48.0,63.0,35093.0,1
5300,36,9,0.8026605170768172,0.5799264430981643,123.0,93.0,123.0,5742.0,1
5300,70,6,0.94466181517608,0.5906665888185622,98.0,111.0,120.0,9732.0,1
5300,15,9,1.0,0.9004665535151687,0.0,66.0,172.0,10772.0,5
5300,10,7,0.9999002050955876,0.9412885292279618,12.0,107.0,96.0,23774.0,1
5300,32,5,0.9920001970447156,0.6631449875104505,23.0,57.0,137.0,14476.0,1
5300,42,2,0.9996681105190801,0.8287200579103976,0.0,148.0,180.0,5785.0,1
5300,0,7,0.9855814301786509,1.0,43.0,70.0,211.0,1984.0,1
5300,1,8,1.0,0.6279067242283621,90.0,49.0,117.0,13995.0,1
5300,76,7,0.9904768752826517,0.7002783740901151,31.0,126.0,99.0,16482.0,1
5300,80,2,0.9800206307102894,0.8692223139129268,43.0,91.0,87.0,15785.0,1
5300,76,4,0.8,0.7170995837116749,125.0,71.0,122.0,7214.0,7
5300,50,8,0.9269596561098039,1.0,138.5,64.0,96.5,10338.0,8
5300,64,2,0.9273581961745675,0.9772548321795971,148.0,99.0,75.0,16349.0,1
5300,69,4,0.9849198803338153,0.992172890572034,31.0,77.0,115.0,15465.0,1
5300,46,9,0.8367793925314412,0.49970108565814864,99.0,76.0,149.0,4176.0,1
5300,62,6,0.9978682876478988,0.6011472840634611,0.0,85.5,176.0,3265.5,2
5300,12,4,0.8146807428036668,0.5821526647633349,175.0,69.0,75.0,12690.0,1
5300,28,9,0.9929239552546063,1.0,94.0,70.0,91.0,16210.0,1
5300,21,7,0.8577366065151393,0.45422664585114986,72.0,108.5,180.5,4904.0,2
5300,4,6,0.9999900872776241,0.8903370829540075,33.0,53.0,130.0,22698.0,1
5300,2,5,0.9999955738156814,0.990887250295797,50.0,86.0,149.0,14921.0,9
5300,37,0,0.9650328080851346,0.49439683858776157,48.5,102.0,174.0,6036.0,2
5300,3,9,1.0,1.0,27.0,77.0,115.0,17857.0,3
5300,14,9,0.8228955552370995,0.6614852471295755,176.0,95.0,75.0,15085.0,1
5300,6,3,1.0,0.654281355255613,15.0,89.0,124.0,27596.0,1
5300,11,5,1.0,0.6588976886452054,1.0,66.0,54.0,30657.0,1
5300,3,6,0.9999999554330573,1.0,56.0,52.0,132.5,15833.5,4
5300,76,8,0.9844696585289,0.6664831131519927,19.0,150.0,137.0,10327.0,1
5300,71,8,0.9556207185199724,0.5467845282285386,64.0,105.5,127.5,13206.0,2
5300,27,6,0.9227897057184743,0.993134362764152,56.0,81.0,188.0,4048.0,9
5300,23,0,0.8092174658340158,0.5430188301438171,96.0,75.0,154.0,11699.0,3
5300,20,5,0.8888922371341593,0.773352251183505,207.0,89.0,40.0,19452.0,1
5300,3,4,1.0,0.45,70.0,46.0,90.0,25020.0,1
5300,51,4,0.8124540152908539,0.5352245240175652,76.0,86.0,175.0,3255.0,1
5300,78,8,0.9605058722283089,0.8205010848445348,101.0,86.0,83.0,15801.0,7
5300,2,1,0.8,0.8696075942373415,176.0,72.0,72.0,16374.0,1
5300,57,10,0.8,0.9893311866506127,216.0,87.0,31.0,19670.0,1
5300,38,9,0.8191893197200002,0.8112078033928485,123.0,102.0,123.5,6213.0,2
5300,40,3,0.9987409377293268,0.8226183922849237,0.0,144.0,200.0,2376.0,1
5300,38,3,0.9730037152089682,0.6151847579608428,131.0,78.0,71.0,19464.0,1
5300,16,10,0.8,0.7976081934045172,152.0,93.0,101.0,7906.0,1
5300,25,1,1.0,0.8781540467852,0.0,70.5,218.0,1894.0,2
5300,11,3,0.9941003230845967,0.5807802925599349,33.0,92.0,175.0,11149.0,3
5300,0,10,0.8773612781713892,0.8796707697637169,125.0,84.0,128.0,13745.0,1
5300,46,10,1.0,1.0,0.0,82.0,121.0,9299.0,3
5300,5,6,1.0,0.6749873642532614,14.0,77.0,153.5,18799.5,14
5300,7,6,0.9966912559246068,0.8202231940298781,86.0,96.0,82.0,24983.0,1
5300,15,2,0.9895280735815272,0.7175180586433769,102.0,75.0,118.0,13328.0,3
5300,51,8,0.9918656729216583,0.45,26.0,143.0,124.0,14202.0,1
5300,2,2,0.9913009375615762,0.8819124391431756,123.0,84.0,82.0,18150.0,1
5300,3,9,1.0,0.7541458004610623,32.0,75.0,166.0,15709.0,1
5300,27,5,0.9468718051057395,0.8872752141150448,138.0,57.0,106.0,6057.0,1
5300,3,5,0.9806937054119949,0.5362431220500272,194.0,41.0,51.0,14532.0,1
5300,1,1,0.9802934169619097,0.45,50.0,72.0,202.5,2864.0,2
5300,52,9,0.8240592090636203,0.9212766620740807,163.0,80.0,87.0,12308.0,3
5300,1,4,1.0,0.7796012922493218,60.0,126.0,162.0,8827.0,1
5300,3,7,1.0,0.5705877681459384,63.5,66.0,88.5,19952.0,2
5300,5,3,1.0,0.8727302827000157,81.0,64.0,72.0,22854.0,1
5300,33,7,0.9884007903569147,0.47484649673438695,6.0,101.0,160.0,12727.0,1
5300,80,10,0.9964656082095168,0.5513281815563513,0.0,133.0,105.0,11403.0,2
5300,80,10,0.9307238989169395,0.8377364971655705,171.0,110.0,51.0,15984.0,1
5300,32,3,1.0,0.9573245102988552,0.0,120.0,207.0,2834.0,1
5300,71,4,1.0,0.5905337415708336,0.0,74.0,172.5,1465.0,2
5300,2,0,0.9814013003440475,0.5292686222615166,116.0,44.0,137.0,6029.0,1
5300,55,10,0.9831753589473529,0.8706135710026153,88.0,126.0,101.0,16306.0,1
5300,74,1,0.8911619384950038,0.9963696599600278,142.5,105.0,94.0,11911.5,2
5300,71,9,0.9905144828758482,0.6470798783516404,15.0,120.0,94.0,18198.0,1
5300,77,10,1.0,0.69028663717398,0.0,74.0,99.0,11821.0,1
5300,1,5,1.0,1.0,70.0,66.0,98.0,22897.0,3
5300,74,9,1.0,0.9611868727622457,0.0,133.0,114.5,9345.0,2
5300,7,0,1.0,0.7181275703311985,1.5,83.5,208.0,6290.0,6
5300,3,3,0.9906048399874599,0.5485758855392935,90.0,56.0,113.0,17072.0,1
5300,49,9,0.9924889685411997,0.9503538233361672,18.0,57.0,143.0,13155.0,1
5300,50,7,0.9213697300723083,0.7406900166179224,76.0,121.0,156.0,8702.0,1
5300,62,9,0.9800246006285591,0.93581127502534,32.0,93.0,127.0,17593.0,1
5300,74,6,0.9579964751567742,0.5790791809003261,70.0,121.0,118.0,11416.0,1
5300,2,8,0.9959641228323146,0.7645223042134477,114.0,70.0,133.0,11535.0,7
5300,77,3,0.9074050296541719,0.6040432793381838,122.0,62.0,101.0,10112.0,3
5300,2,8,1.0,0.6691087560634034,108.5,61.0,80.0,20866.0,4
5300,28,8,0.9333938949249335,0.9999952149521105,188.0,50.0,47.0,13645.0,1
5300,47,7,0.9915298082094359,0.5625166605769202,15.0,71.0,147.0,11731.0,2
5300,3,0,1.0,0.8321269091845482,51.0,94.5,108.0,21526.0,2
5300,43,2,0.9855291853747837,0.8633856738007674,67.5,72.0,97.5,18724.5,2
5300,2,0,0.9985455744029155,0.9836026250615717,27.0,45.0,87.0,27715.0,1
5300,14,4,0.9996105053280977,0.9862148228492831,0.0,57.0,69.0,27856.0,1
5300,41,8,1.0,0.8467757461237514,0.0,140.0,123.0,10791.0,1
5300,2,4,1.0,0.5342885455021829,43.0,62.0,89.0,29670.0,1
5300,7,6,1.0,0.7919310018143673,29.0,69.0,49.0,28672.0,1
5300,80,1,0.8224715482040316,0.9234889477526154,178.0,81.0,69.0,10814.0,1
5300,1,9,1.0,0.80982332516244,92.5,57.0,84.0,20442.5,2
5300,21,10,0.9999904833703016,0.6787525920944487,1.0,99.0,69.0,24822.0,1
5300,76,8,0.959544821707432,0.6016172155073001,87.0,114.0,98.0,10436.0,1
5300,3,0,1.0,0.599232464095318,18.0,83.0,160.0,16800.0,3
5300,80,3,1.0,0.8947524578747124,0.0,115.0,168.0,437.0,1
5300,5,4,1.0,0.7138352928207188,8.0,135.0,159.0,17051.0,1
5300,8,5,1.0,0.49092502007621075,35.0,59.0,94.0,25583.5,2
5300,4,6,1.0,0.7001429624894573,80.0,132.0,130.0,16130.0,1
5300,66,5,0.821519271102668,0.5540160899567484,149.5,159.5,93.5,9987.0,2
5300,3,2,0.9997068763785621,0.4809090067564455,73.0,61.0,74.0,25988.0,1
5300,10,5,1.0,0.6143254444700363,7.0,66.0,92.0,26768.0,5
5300,7,4,1.0,0.5328296876737841,41.0,66.0,65.0,28828.0,1
5300,80,8,0.9863961571392229,0.9072427088712878,14.0,124.0,153.0,11740.0,3
5300,58,8,0.9913070444100125,0.9717084079179243,0.0,72.0,124.0,13148.0,1
5300,67,7,0.9665821600857387,0.5359501894188161,75.0,103.0,98.0,15108.0,3
5300,1,1,1.0,0.8699406906005491,87.0,156.0,113.0,17270.0,1
5300,58,0,0.9991947459771879,0.6087112814771649,0.0,135.0,189.0,421.0,1
5300,35,8,0.8,0.933828039130966,74.0,70.0,174.0,3932.0,1
5300,63,2,0.9148107324785729,0.8246855069046559,148.0,105.0,78.0,14326.0,2
5300,60,8,0.9628805516051975,0.7079293767393653,148.0,86.0,56.0,18485.0,3
5300,1,10,1.0,0.5526596477420336,102.0,80.0,120.0,16573.5,2
5300,16,5,0.9891348683713925,0.7464176107164471,58.0,67.0,147.5,9772.5,8
5300,40,0,0.8135934150378725,1.0,182.0,49.0,67.0,16812.0,1
5300,4,5,0.9967286997253764,0.8042858045715556,59.0,91.0,105.0,22078.0,1
5300,6,10,0.9959265338068739,0.45,113.0,80.0,125.0,16090.0,3
5300,68,4,0.8096405081027174,0.639070211409175,173.0,72.0,66.0,13341.0,3
5300,6,4,0.985002209753741,0.698088203010379,140.0,137.0,93.0,14729.0,2
5300,77,1,1.0,0.8676747729515728,0.0,84.0,171.0,416.5,18
5300,3,0,0.9997899876499081,0.7590936480954871,29.0,69.0,141.0,21579.0,1
5300,4,10,0.8736468406228307,0.6404305341101265,210.0,71.0,39.0,11049.0,1
5300,52,0,1.0,0.8265783941435689,0.0,169.0,195.0,774.0,1
5300,78,1,0.8018415112561882,0.4673246379920344,148.0,86.0,96.0,7436.0,1
5300,8,7,0.9992628955234348,0.45,15.0,118.5,137.0,18775.0,2
5300,80,6,0.8,0.8805053455391137,150.0,87.0,84.0,7796.0,1
5300,7,2,0.9999894152806493,0.9400109993509795,41.0,84.0,60.0,27745.0,1
5300,6,7,0.984019774373734,0.6037626163332204,115.0,136.0,97.0,16848.0,1
5300,4,9,0.9997673953943808,0.7239460358888987,4.0,106.0,111.0,28398.0,1
5300,25,10,0.8,0.6004555372246223,148.0,62.0,99.0,7182.0,1
