seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued
6228851591972631516,1000,250,4,20,4,0.95,0.6,1.0,79,14,6,59,171,1248,0,78,4944,78
-8005591361618195963,1000,250,4,20,4,0.95,0.6,1.0,80,20,0,60,170,1261,0,74,6885,79
8034040205608226124,1000,250,4,20,4,0.95,0.6,1.0,78,17,3,58,172,1179,0,50,8529,72
-161571882367196406,1000,250,4,20,4,0.95,0.6,1.0,77,17,3,57,173,1331,0,72,4339,117
6014805756674074851,1000,250,4,20,4,0.95,0.6,1.0,102,18,2,82,148,2216,0,95,10021,84
-3305345940319891035,1000,250,4,20,4,0.95,0.6,1.0,98,17,3,78,152,1550,0,89,5408,75
-4917739233114798751,1000,250,4,20,4,0.95,0.6,1.0,100,15,5,80,150,1373,0,94,6486,69
-5725856794993979904,1000,250,4,20,4,0.95,0.6,1.0,145,15,5,125,105,2789,0,142,9221,84
8318904256161848273,1000,250,4,20,4,0.95,0.6,1.0,90,19,1,70,160,1570,0,87,8421,129
-7722099312512944176,1000,250,4,20,4,0.95,0.6,1.0,173,18,2,153,77,3912,0,152,14604,80
4855984873029664984,1000,250,4,20,4,0.95,0.6,1.0,167,13,7,147,83,3657,0,161,18539,68
-230537728125106373,1000,250,4,20,4,0.95,0.6,1.0,58,18,2,38,192,989,0,50,6416,84
-6606591365608080888,1000,250,4,20,4,0.95,0.6,1.0,51,14,6,31,199,604,0,46,3584,77
-8181850612149233555,1000,250,4,20,4,0.95,0.6,1.0,87,15,5,67,163,1443,0,81,5782,73
-2953814113835837911,1000,250,4,20,4,0.95,0.6,1.0,93,17,3,73,157,1277,0,88,6543,72
4334258880212357069,1000,250,4,20,4,0.95,0.6,1.0,96,15,5,76,154,1702,0,90,10764,67
-6147680167838260023,1000,250,4,20,4,0.95,0.6,1.0,67,19,1,47,183,1403,0,63,4181,71
-657799468711671666,1000,250,4,20,4,0.95,0.6,1.0,51,16,4,31,199,822,0,43,4830,86
2910310921010190605,1000,250,4,20,4,0.95,0.6,1.0,94,20,0,74,156,1611,0,90,5408,107
-7177016907967647865,1000,250,4,20,4,0.95,0.6,1.0,158,17,3,138,92,3074,0,141,12612,62
-4810630096630889084,1000,250,4,20,4,0.95,0.6,1.0,87,16,4,67,163,1263,0,82,5910,61
3690536178703431004,1000,250,4,20,4,0.95,0.6,1.0,82,17,3,62,168,1665,0,82,7932,74
7356268621047204541,1000,250,4,20,4,0.95,0.6,1.0,51,18,2,31,199,702,0,46,4192,76
-4506065753775624270,1000,250,4,20,4,0.95,0.6,1.0,91,17,3,71,159,1419,0,89,7058,90
-5232934842049253745,1000,250,4,20,4,0.95,0.6,1.0,83,18,2,63,167,1316,0,75,6228,63
-5549549429104901862,1000,250,4,20,4,0.95,0.6,1.0,97,16,4,77,153,1663,0,90,7338,92
-3872432469762992944,1000,250,4,20,4,0.95,0.6,1.0,89,16,4,69,161,1305,0,85,4815,66
-6582422503139147135,1000,250,4,20,4,0.95,0.6,1.0,110,17,3,90,140,1764,0,101,7956,97
-6026454150324254671,1000,250,4,20,4,0.95,0.6,1.0,169,12,8,149,81,3152,0,165,15050,78
5636259247103416487,1000,250,4,20,4,0.95,0.6,1.0,91,18,2,71,159,1892,0,76,7570,72
6503669683578311563,1000,250,4,20,4,0.95,0.6,1.0,51,17,3,31,199,703,0,49,3678,63
8217567567951872128,1000,250,4,20,4,0.95,0.6,1.0,170,13,7,150,80,3037,0,157,12061,83
-6663752678923477474,1000,250,4,20,4,0.95,0.6,1.0,98,17,3,78,152,1623,0,91,6825,80
450469269181748417,1000,250,4,20,4,0.95,0.6,1.0,73,19,1,53,177,1268,0,65,5600,72
-1768587498134379371,1000,250,4,20,4,0.95,0.6,1.0,98,16,4,78,152,1869,0,84,6066,94
4234674353430031468,1000,250,4,20,4,0.95,0.6,1.0,91,15,5,71,159,1303,0,87,5672,69
-975138542456778821,1000,250,4,20,4,0.95,0.6,1.0,118,17,3,98,132,2012,0,106,9098,96
5737254510313189763,1000,250,4,20,4,0.95,0.6,1.0,54,20,0,34,196,712,0,49,3518,79
-7418998071570638341,1000,250,4,20,4,0.95,0.6,1.0,106,18,2,86,144,2040,0,100,9227,66
-8849691025991882792,1000,250,4,20,4,0.95,0.6,1.0,136,14,6,116,114,3056,0,126,10015,71
-5714903540444605748,1000,250,4,20,4,0.95,0.6,1.0,41,19,1,21,209,632,0,33,3326,72
3492205066441710204,1000,250,4,20,4,0.95,0.6,1.0,108,17,3,88,142,1751,0,107,5296,62
-1690148638082144901,1000,250,4,20,4,0.95,0.6,1.0,149,15,5,129,101,2743,0,147,8918,61
-2785681046315922232,1000,250,4,20,4,0.95,0.6,1.0,95,20,0,75,155,1678,0,78,8328,99
4928870409006018470,1000,250,4,20,4,0.95,0.6,1.0,118,15,5,98,132,2681,0,107,7403,108
8305874590200543058,1000,250,4,20,4,0.95,0.6,1.0,88,17,3,68,162,1216,0,86,4828,83
-8307510761786611766,1000,250,4,20,4,0.95,0.6,1.0,60,19,1,40,190,881,0,62,4155,85
-6272821377834650203,1000,250,4,20,4,0.95,0.6,1.0,69,19,1,49,181,1069,0,47,7002,131
-8987325712994469995,1000,250,4,20,4,0.95,0.6,1.0,69,14,6,49,181,682,0,68,3691,60
-4469013537093933904,1000,250,4,20,4,0.95,0.6,1.0,58,19,1,38,192,1145,0,47,4407,119
7783424013433737284,1000,250,4,20,4,0.95,0.6,1.0,131,17,3,111,119,2208,0,130,6728,59
-517411324578886706,1000,250,4,20,4,0.95,0.6,1.0,43,17,3,23,207,632,0,43,2664,68
-5940543589673954905,1000,250,4,20,4,0.95,0.6,1.0,39,20,0,19,211,626,0,33,2354,92
66371374390564434,1000,250,4,20,4,0.95,0.6,1.0,85,15,5,65,165,1102,0,77,5586,80
6422000794797600951,1000,250,4,20,4,0.95,0.6,1.0,157,17,3,137,93,3221,0,143,12176,74
-4598535334054374264,1000,250,4,20,4,0.95,0.6,1.0,91,20,0,71,159,1466,0,80,7011,89
-2047634796226345600,1000,250,4,20,4,0.95,0.6,1.0,91,18,2,71,159,1309,0,76,6630,76
5268746559057574936,1000,250,4,20,4,0.95,0.6,1.0,163,19,1,143,87,3201,0,143,12835,85
-7045038258290216727,1000,250,4,20,4,0.95,0.6,1.0,61,18,2,41,189,784,0,60,4666,75
8653151659388882631,1000,250,4,20,4,0.95,0.6,1.0,108,17,3,88,142,2037,0,102,7252,59
-918721374379844282,1000,250,4,20,4,0.95,0.6,1.0,77,18,2,57,173,1136,0,73,6135,67
5707343525749387949,1000,250,4,20,4,0.95,0.6,1.0,40,16,4,20,210,409,0,37,3028,76
4231735131923947188,1000,250,4,20,4,0.95,0.6,1.0,160,13,7,140,90,3461,0,149,13457,70
4127258315567235275,1000,250,4,20,4,0.95,0.6,1.0,79,16,4,59,171,1147,0,78,7481,61
-3290776922588311113,1000,250,4,20,4,0.95,0.6,1.0,113,16,4,93,137,1747,0,100,7303,85
6829383482006840828,1000,250,4,20,4,0.95,0.6,1.0,99,18,2,79,151,1845,0,88,6864,101
-3235607263050337965,1000,250,4,20,4,0.95,0.6,1.0,94,17,3,74,156,1658,0,87,7192,77
5118724320962163205,1000,250,4,20,4,0.95,0.6,1.0,55,19,1,35,195,670,0,51,5482,92
8992894514011435722,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2316,0,120,7909,71
767864724947023452,1000,250,4,20,4,0.95,0.6,1.0,112,18,2,92,138,2020,0,104,11023,69
-3451092761031709587,1000,250,4,20,4,0.95,0.6,1.0,81,16,4,61,169,1241,0,77,6460,86
446259105233400142,1000,250,4,20,4,0.95,0.6,1.0,104,15,5,84,146,1425,0,96,6457,61
4892361227663709355,1000,250,4,20,4,0.95,0.6,1.0,149,17,3,129,101,2862,0,141,11386,68
1305777698104652430,1000,250,4,20,4,0.95,0.6,1.0,100,16,4,80,150,1924,0,88,7672,82
4100681488135137458,1000,250,4,20,4,0.95,0.6,1.0,185,15,5,165,65,3495,0,171,12181,81
-4277195063988576319,1000,250,4,20,4,0.95,0.6,1.0,73,16,4,53,177,1184,0,69,5218,114
-6883825696763969601,1000,250,4,20,4,0.95,0.6,1.0,95,19,1,75,155,1516,0,83,9588,64
6659203462567040398,1000,250,4,20,4,0.95,0.6,1.0,89,19,1,69,161,1572,0,81,9771,96
-6051132844794897039,1000,250,4,20,4,0.95,0.6,1.0,60,18,2,40,190,944,0,57,4576,93
-4171111160741066505,1000,250,4,20,4,0.95,0.6,1.0,78,18,2,58,172,1147,0,68,4378,57
-8102495278528858020,1000,250,4,20,4,0.95,0.6,1.0,98,19,1,78,152,1788,0,90,6378,65
4818568977197242499,1000,250,4,20,4,0.95,0.6,1.0,71,17,3,51,179,868,0,67,4413,66
2033031197516408207,1000,250,4,20,4,0.95,0.6,1.0,71,15,5,51,179,1030,0,65,6077,73
-6847842043792688784,1000,250,4,20,4,0.95,0.6,1.0,150,15,5,130,100,2587,0,141,10765,75
3784004133993632242,1000,250,4,20,4,0.95,0.6,1.0,72,18,2,52,178,1138,0,55,5859,79
184192889929523912,1000,250,4,20,4,0.95,0.6,1.0,168,17,3,148,82,3046,0,152,10408,48
-6512942632368123432,1000,250,4,20,4,0.95,0.6,1.0,50,19,1,30,200,643,0,47,3334,88
6491158031890342484,1000,250,4,20,4,0.95,0.6,1.0,71,19,1,51,179,1313,0,59,5923,81
-800050886090927869,1000,250,4,20,4,0.95,0.6,1.0,92,19,1,72,158,1634,0,84,5578,63
-870849179213300184,1000,250,4,20,4,0.95,0.6,1.0,115,17,3,95,135,2322,0,104,8394,72
-6915943038017642620,1000,250,4,20,4,0.95,0.6,1.0,32,17,3,12,218,337,0,26,1936,65
7964681804203012582,1000,250,4,20,4,0.95,0.6,1.0,59,18,2,39,191,904,0,60,3419,68
3716450018155333317,1000,250,4,20,4,0.95,0.6,1.0,37,19,1,17,213,402,0,31,2801,74
-3221792285771523889,1000,250,4,20,4,0.95,0.6,1.0,108,16,4,88,142,1524,0,91,7109,72
-2612174318406473137,1000,250,4,20,4,0.95,0.6,1.0,101,16,4,81,149,1877,0,95,7070,75
6181477113306970231,1000,250,4,20,4,0.95,0.6,1.0,78,19,1,58,172,1165,0,74,4004,90
7686501340040464308,1000,250,4,20,4,0.95,0.6,1.0,135,13,7,115,115,2787,0,132,12714,59
3384202466825317459,1000,250,4,20,4,0.95,0.6,1.0,62,17,3,42,188,811,0,61,4185,66
2283685341101683948,1000,250,4,20,4,0.95,0.6,1.0,96,11,9,76,154,1855,0,93,6775,64
-8921690271060855812,1000,250,4,20,4,0.95,0.6,1.0,72,18,2,52,178,1148,0,61,6114,67
-536752769123617714,1000,250,4,20,4,0.95,0.6,1.0,88,15,5,68,162,1375,0,84,5870,84
2737804083762209013,1000,250,4,20,4,0.95,0.6,1.0,77,19,1,57,173,1062,0,51,6306,135
-9052435176287216124,1000,250,4,20,4,0.95,0.6,1.0,74,14,6,54,176,799,0,72,5257,69
-8769390250584788277,1000,250,4,20,4,0.95,0.6,1.0,128,19,1,108,122,2899,0,117,10069,77
-8340295503329336141,1000,250,4,20,4,0.95,0.6,1.0,72,16,4,52,178,1024,0,62,5444,69
2804812540441793924,1000,250,4,20,4,0.95,0.6,1.0,105,18,2,85,145,2161,0,98,7675,67
8346653618055449923,1000,250,4,20,4,0.95,0.6,1.0,61,18,2,41,189,808,0,62,4705,51
8067164752763342190,1000,250,4,20,4,0.95,0.6,1.0,92,12,8,72,158,1504,0,89,5729,84
-2998382984538091602,1000,250,4,20,4,0.95,0.6,1.0,83,17,3,63,167,1444,0,72,6374,76
-2363760202368753260,1000,250,4,20,4,0.95,0.6,1.0,70,17,3,50,180,929,0,67,6307,72
-3359467673011089560,1000,250,4,20,4,0.95,0.6,1.0,58,19,1,38,192,884,0,49,5957,121
357030435249479786,1000,250,4,20,4,0.95,0.6,1.0,48,19,1,28,202,752,0,33,5534,73
2969139290395991248,1000,250,4,20,4,0.95,0.6,1.0,111,16,4,91,139,1786,0,96,7192,88
235100091061111904,1000,250,4,20,4,0.95,0.6,1.0,78,19,1,58,172,1007,0,72,5148,73
-8184798953565745649,1000,250,4,20,4,0.95,0.6,1.0,66,16,4,46,184,936,0,66,4256,71
-6037064830217788504,1000,250,4,20,4,0.95,0.6,1.0,73,20,0,53,177,1380,0,72,4526,72
2878604531228741992,1000,250,4,20,4,0.95,0.6,1.0,103,19,1,83,147,1767,0,95,6943,53
324674968199626612,1000,250,4,20,4,0.95,0.6,1.0,60,17,3,40,190,739,0,60,4882,75
-5800916323475608949,1000,250,4,20,4,0.95,0.6,1.0,72,19,1,52,178,1064,0,72,3816,73
6318210296646186630,1000,250,4,20,4,0.95,0.6,1.0,94,16,4,74,156,1685,0,81,7532,96
-9140142373309811970,1000,250,4,20,4,0.95,0.6,1.0,94,17,3,74,156,1403,0,75,7276,90
-3280412389285291375,1000,250,4,20,4,0.95,0.6,1.0,80,16,4,60,170,1364,0,72,7127,74
-1772825323557465154,1000,250,4,20,4,0.95,0.6,1.0,141,18,2,121,109,2182,0,131,7955,89
4011117088644402566,1000,250,4,20,4,0.95,0.6,1.0,96,16,4,76,154,2051,0,92,9838,81
8002563505427628286,1000,250,4,20,4,0.95,0.6,1.0,142,18,2,122,108,3009,0,135,11072,86
-6734122169858652193,1000,250,4,20,4,0.95,0.6,1.0,81,15,5,61,169,1131,0,75,8668,133
6468190423583809201,1000,250,4,20,4,0.95,0.6,1.0,74,17,3,54,176,1195,0,65,5432,83
5266395749910852346,1000,250,4,20,4,0.95,0.6,1.0,63,17,3,43,187,1039,0,60,5329,72
2787403379942830549,1000,250,4,20,4,0.95,0.6,1.0,45,16,4,25,205,616,0,44,4425,86
-478216162974454861,1000,250,4,20,4,0.95,0.6,1.0,78,19,1,58,172,1134,0,74,7302,65
-6308245609226215423,1000,250,4,20,4,0.95,0.6,1.0,94,16,4,74,156,1437,0,90,7552,67
-9161670799486411340,1000,250,4,20,4,0.95,0.6,1.0,81,17,3,61,169,1228,0,72,8596,70
-5089155224373601593,1000,250,4,20,4,0.95,0.6,1.0,145,18,2,125,105,2440,0,124,12697,88
-3700570339776619662,1000,250,4,20,4,0.95,0.6,1.0,71,18,2,51,179,1178,0,59,7496,56
7127851081093159020,1000,250,4,20,4,0.95,0.6,1.0,199,15,5,179,51,4175,0,193,18651,71
-2457948753876275405,1000,250,4,20,4,0.95,0.6,1.0,149,17,3,129,101,2854,0,136,10854,66
1362506492808156381,1000,250,4,20,4,0.95,0.6,1.0,111,17,3,91,139,1484,0,105,7425,69
-6702196484506388866,1000,250,4,20,4,0.95,0.6,1.0,63,18,2,43,187,1135,0,48,5516,79
-8052154984424577292,1000,250,4,20,4,0.95,0.6,1.0,93,17,3,73,157,1537,0,82,7864,57
-3542541750081897197,1000,250,4,20,4,0.95,0.6,1.0,75,15,5,55,175,1051,0,66,5633,64
-4530483000452560967,1000,250,4,20,4,0.95,0.6,1.0,60,16,4,40,190,855,0,55,4669,72
-4859362218420829210,1000,250,4,20,4,0.95,0.6,1.0,87,18,2,67,163,1447,0,77,6647,63
-3865689670341487107,1000,250,4,20,4,0.95,0.6,1.0,139,16,4,119,111,2589,0,124,12285,74
8850042602522111363,1000,250,4,20,4,0.95,0.6,1.0,119,15,5,99,131,1646,0,114,9372,67
7591089424951606244,1000,250,4,20,4,0.95,0.6,1.0,84,20,0,64,166,1573,0,82,5496,83
3209954901114670160,1000,250,4,20,4,0.95,0.6,1.0,133,18,2,113,117,2528,0,112,10378,58
-8606785465081366995,1000,250,4,20,4,0.95,0.6,1.0,136,16,4,116,114,2336,0,127,8711,127
-8319563401518027858,1000,250,4,20,4,0.95,0.6,1.0,108,17,3,88,142,1504,0,97,8192,100
-1054353013811236170,1000,250,4,20,4,0.95,0.6,1.0,102,18,2,82,148,2117,0,98,7165,71
-19846138385289608,1000,250,4,20,4,0.95,0.6,1.0,32,18,2,12,218,234,0,33,1753,73
5521013538499006357,1000,250,4,20,4,0.95,0.6,1.0,108,14,6,88,142,1735,0,101,8373,66
5409752727147979608,1000,250,4,20,4,0.95,0.6,1.0,179,13,7,159,71,3831,0,168,13719,63
-2908793036988284914,1000,250,4,20,4,0.95,0.6,1.0,74,16,4,54,176,1171,0,67,6216,79
6512981166390516859,1000,250,4,20,4,0.95,0.6,1.0,61,19,1,41,189,1331,0,53,5784,88
4830308652876245203,1000,250,4,20,4,0.95,0.6,1.0,131,15,5,111,119,2036,0,132,10542,60
-7964733212597324421,1000,250,4,20,4,0.95,0.6,1.0,93,14,6,73,157,1761,0,95,6835,62
-7012321611596422532,1000,250,4,20,4,0.95,0.6,1.0,126,18,2,106,124,2673,0,115,7481,66
-2908203179707707501,1000,250,4,20,4,0.95,0.6,1.0,70,17,3,50,180,851,0,66,4274,67
-2266763038139816526,1000,250,4,20,4,0.95,0.6,1.0,62,20,0,42,188,933,0,56,4787,80
-6664310702920675768,1000,250,4,20,4,0.95,0.6,1.0,138,15,5,118,112,2386,0,127,8908,55
-4624628207390593079,1000,250,4,20,4,0.95,0.6,1.0,85,18,2,65,165,1741,0,81,5981,107
-6757782086602608590,1000,250,4,20,4,0.95,0.6,1.0,68,15,5,48,182,1334,0,58,5142,57
1973123911194510685,1000,250,4,20,4,0.95,0.6,1.0,96,14,6,76,154,1551,0,94,6986,75
-7764025390742700838,1000,250,4,20,4,0.95,0.6,1.0,177,14,6,157,73,3188,0,165,10737,62
-7132354842831811059,1000,250,4,20,4,0.95,0.6,1.0,59,17,3,39,191,996,0,50,4368,68
1627540207168480370,1000,250,4,20,4,0.95,0.6,1.0,81,17,3,61,169,1234,0,79,7504,68
5057986118954858847,1000,250,4,20,4,0.95,0.6,1.0,98,14,6,78,152,1333,0,94,5897,74
8815678717554128026,1000,250,4,20,4,0.95,0.6,1.0,101,12,8,81,149,1709,0,98,8013,76
5213999115801836436,1000,250,4,20,4,0.95,0.6,1.0,62,18,2,42,188,845,0,46,4192,70
-2681842534016120335,1000,250,4,20,4,0.95,0.6,1.0,111,15,5,91,139,1838,0,102,6737,75
7528312808533788092,1000,250,4,20,4,0.95,0.6,1.0,73,17,3,53,177,1583,0,70,4868,78
-7520656742072207858,1000,250,4,20,4,0.95,0.6,1.0,138,15,5,118,112,2825,0,130,11582,65
5758410898118660932,1000,250,4,20,4,0.95,0.6,1.0,138,15,5,118,112,2161,0,135,11113,65
-3567042559047023467,1000,250,4,20,4,0.95,0.6,1.0,148,16,4,128,102,2549,0,132,10040,75
-1335532081506808740,1000,250,4,20,4,0.95,0.6,1.0,89,17,3,69,161,1533,0,80,6902,78
8634694073395698923,1000,250,4,20,4,0.95,0.6,1.0,81,18,2,61,169,1078,0,73,5775,65
1864665876140372041,1000,250,4,20,4,0.95,0.6,1.0,44,16,4,24,206,569,0,42,3868,113
-7376248192970456701,1000,250,4,20,4,0.95,0.6,1.0,168,15,5,148,82,3093,0,152,14588,91
2877180544299557167,1000,250,4,20,4,0.95,0.6,1.0,69,13,7,49,181,1077,0,63,4882,77
7583455297567935884,1000,250,4,20,4,0.95,0.6,1.0,70,17,3,50,180,1259,0,67,5366,94
4884798360768392418,1000,250,4,20,4,0.95,0.6,1.0,172,19,1,152,78,3070,0,160,10632,104
2918312219979720416,1000,250,4,20,4,0.95,0.6,1.0,137,14,6,117,113,2536,0,127,14634,84
1268140503554762502,1000,250,4,20,4,0.95,0.6,1.0,139,16,4,119,111,2914,0,134,9912,93
-4385190973705486824,1000,250,4,20,4,0.95,0.6,1.0,114,15,5,94,136,1857,0,112,10675,64
3869624663903462084,1000,250,4,20,4,0.95,0.6,1.0,54,18,2,34,196,1006,0,47,3793,56
6646627958747816446,1000,250,4,20,4,0.95,0.6,1.0,95,19,1,75,155,1956,0,82,7239,84
6592622286545495150,1000,250,4,20,4,0.95,0.6,1.0,140,19,1,120,110,2695,0,123,12382,73
-3107569651714343337,1000,250,4,20,4,0.95,0.6,1.0,70,17,3,50,180,1374,0,55,4529,106
-4258739349208867879,1000,250,4,20,4,0.95,0.6,1.0,171,15,5,151,79,3078,0,163,13573,73
-5852335169438483453,1000,250,4,20,4,0.95,0.6,1.0,67,20,0,47,183,744,0,61,5023,76
-4655863336052211780,1000,250,4,20,4,0.95,0.6,1.0,120,16,4,100,130,2096,0,110,9037,66
-7569824823135487431,1000,250,4,20,4,0.95,0.6,1.0,120,19,1,100,130,2201,0,110,7552,60
-1122906322543121308,1000,250,4,20,4,0.95,0.6,1.0,132,12,8,112,118,2074,0,131,7190,98
-1692518434767692864,1000,250,4,20,4,0.95,0.6,1.0,58,15,5,38,192,704,0,55,4526,67
-4380957893799494904,1000,250,4,20,4,0.95,0.6,1.0,121,18,2,101,129,2422,0,114,9851,69
5766816193742089015,1000,250,4,20,4,0.95,0.6,1.0,74,20,0,54,176,1152,0,60,5343,72
4464242648612995651,1000,250,4,20,4,0.95,0.6,1.0,105,15,5,85,145,1815,0,95,7843,103
-620382020731915643,1000,250,4,20,4,0.95,0.6,1.0,91,20,0,71,159,2223,0,84,5799,77
6237533349978168124,1000,250,4,20,4,0.95,0.6,1.0,57,16,4,37,193,678,0,42,5054,75
-6865621704216932911,1000,250,4,20,4,0.95,0.6,1.0,62,17,3,42,188,750,0,61,4818,75
-3379408716158181833,1000,250,4,20,4,0.95,0.6,1.0,144,19,1,124,106,3175,0,139,9911,87
-5096316245114688201,1000,250,4,20,4,0.95,0.6,1.0,179,13,7,159,71,3357,0,170,14498,88
-1051868839026312227,1000,250,4,20,4,0.95,0.6,1.0,74,18,2,54,176,1053,0,72,5079,76
3027015483262653268,1000,250,4,20,4,0.95,0.6,1.0,164,15,5,144,86,3482,0,145,15412,91
3738638004457506652,1000,250,4,20,4,0.95,0.6,1.0,47,16,4,27,203,683,0,39,3389,88
9019180531536326472,1000,250,4,20,4,0.95,0.6,1.0,75,19,1,55,175,1391,0,64,5811,116
7872179489640789224,1000,250,4,20,4,0.95,0.6,1.0,143,16,4,123,107,2679,0,129,10014,80
1906306641756736391,1000,250,4,20,4,0.95,0.6,1.0,103,16,4,83,147,1975,0,95,9383,103
4419025196093518588,1000,250,4,20,4,0.95,0.6,1.0,50,18,2,30,200,737,0,40,3675,62
6516182213362511576,1000,250,4,20,4,0.95,0.6,1.0,159,18,2,139,91,2704,0,143,10887,76
4867168013558241083,1000,250,4,20,4,0.95,0.6,1.0,123,14,6,103,127,2287,0,122,8484,74
-7996122693276354415,1000,250,4,20,4,0.95,0.6,1.0,86,17,3,66,164,1170,0,78,5782,87
9212223789129536303,1000,250,4,20,4,0.95,0.6,1.0,57,15,5,37,193,883,0,45,5802,117
5722923127977340804,1000,250,4,20,4,0.95,0.6,1.0,140,14,6,120,110,3110,0,132,11286,48
-5165625252236578996,1000,250,4,20,4,0.95,0.6,1.0,117,19,1,97,133,2190,0,110,11329,93
-2835887893600391215,1000,250,4,20,4,0.95,0.6,1.0,99,15,5,79,151,1506,0,96,7584,71
-3233418648481166667,1000,250,4,20,4,0.95,0.6,1.0,140,17,3,120,110,2735,0,133,9126,76
-4112581813564240331,1000,250,4,20,4,0.95,0.6,1.0,121,17,3,101,129,2091,0,117,7854,70
8435792829469897672,1000,250,4,20,4,0.95,0.6,1.0,61,17,3,41,189,740,0,54,4659,70
-618028738799225648,1000,250,4,20,4,0.95,0.6,1.0,115,15,5,95,135,1714,0,108,8992,82
-7671870045947327590,1000,250,4,20,4,0.95,0.6,1.0,156,16,4,136,94,3190,0,153,13093,67
2451341707933808295,1000,250,4,20,4,0.95,0.6,1.0,66,18,2,46,184,963,0,58,6189,68
-7578410028352519932,1000,250,4,20,4,0.95,0.6,1.0,103,16,4,83,147,1608,0,88,9643,86
-355903514230556171,1000,250,4,20,4,0.95,0.6,1.0,48,19,1,28,202,555,0,49,3180,75
6218031024867135151,1000,250,4,20,4,0.95,0.6,1.0,136,18,2,116,114,2747,0,122,10118,53
8989861159549670341,1000,250,4,20,4,0.95,0.6,1.0,98,20,0,78,152,1639,0,89,6786,71
3519468615670403718,1000,250,4,20,4,0.95,0.6,1.0,50,15,5,30,200,461,0,45,2788,68
-7725732847571716175,1000,250,4,20,4,0.95,0.6,1.0,149,19,1,129,101,3618,0,136,13598,87
4314837554498118922,1000,250,4,20,4,0.95,0.6,1.0,83,18,2,63,167,1472,0,73,8949,72
8519085362873704434,1000,250,4,20,4,0.95,0.6,1.0,197,17,3,177,53,3624,0,193,15786,58
-6192536528819035513,1000,250,4,20,4,0.95,0.6,1.0,114,17,3,94,136,1755,0,109,7224,88
3079749619367435008,1000,250,4,20,4,0.95,0.6,1.0,143,16,4,123,107,2302,0,132,9322,75
8001183423537242114,1000,250,4,20,4,0.95,0.6,1.0,99,17,3,79,151,1463,0,87,9030,73
6840048214602861375,1000,250,4,20,4,0.95,0.6,1.0,160,20,0,140,90,2625,0,148,10902,54
2386357456055111867,1000,250,4,20,4,0.95,0.6,1.0,87,14,6,67,163,1520,0,73,6698,85
3691759631109872404,1000,250,4,20,4,0.95,0.6,1.0,59,17,3,39,191,717,0,55,3942,78
-7392987975704316438,1000,250,4,20,4,0.95,0.6,1.0,71,17,3,51,179,957,0,63,6072,71
-2040542468124556692,1000,250,4,20,4,0.95,0.6,1.0,154,18,2,134,96,2799,0,144,11695,75
6499407185191313660,1000,250,4,20,4,0.95,0.6,1.0,62,20,0,42,188,1144,0,62,4018,83
6934463910242955527,1000,250,4,20,4,0.95,0.6,1.0,155,14,6,135,95,3120,0,146,10690,88
5632195376362414744,1000,250,4,20,4,0.95,0.6,1.0,88,14,6,68,162,1288,0,86,5143,84
-6297136071729970815,1000,250,4,20,4,0.95,0.6,1.0,67,18,2,47,183,1017,0,65,6735,63
-7569992904081086753,1000,250,4,20,4,0.95,0.6,1.0,39,17,3,19,211,590,0,33,2846,75
-6403355267210335530,1000,250,4,20,4,0.95,0.6,1.0,82,16,4,62,168,1427,0,60,6526,59
5153153787184135494,1000,250,4,20,4,0.95,0.6,1.0,109,19,1,89,141,2059,0,106,10836,66
-3237320899108931848,1000,250,4,20,4,0.95,0.6,1.0,69,16,4,49,181,970,0,64,4465,83
-6825747533284773039,1000,250,4,20,4,0.95,0.6,1.0,69,17,3,49,181,1176,0,71,3179,89
9012123532234024720,1000,250,4,20,4,0.95,0.6,1.0,83,20,0,63,167,1705,0,76,5999,94
-1393768525649265614,1000,250,4,20,4,0.95,0.6,1.0,96,18,2,76,154,1462,0,76,6613,99
4611595462548714488,1000,250,4,20,4,0.95,0.6,1.0,171,13,7,151,79,3719,0,163,16009,78
-775734798395689877,1000,250,4,20,4,0.95,0.6,1.0,79,13,7,59,171,1132,0,79,4638,61
8217277193145943799,1000,250,4,20,4,0.95,0.6,1.0,151,14,6,131,99,2551,0,138,13899,93
6482151907094732136,1000,250,4,20,4,0.95,0.6,1.0,37,16,4,17,213,533,0,23,3515,85
8311628354746157085,1000,250,4,20,4,0.95,0.6,1.0,173,18,2,153,77,3357,0,162,15056,42
-6473277876101698364,1000,250,4,20,4,0.95,0.6,1.0,90,18,2,70,160,1421,0,83,6263,85
-8958263506321269636,1000,250,4,20,4,0.95,0.6,1.0,89,19,1,69,161,1735,0,85,6157,71
-1868772454237248495,1000,250,4,20,4,0.95,0.6,1.0,65,18,2,45,185,988,0,63,3710,64
8925387348160912603,1000,250,4,20,4,0.95,0.6,1.0,112,16,4,92,138,2111,0,101,8667,76
-6309817579548108045,1000,250,4,20,4,0.95,0.6,1.0,97,16,4,77,153,1499,0,95,7030,70
6694935402758001963,1000,250,4,20,4,0.95,0.6,1.0,107,18,2,87,143,1983,0,90,7217,71
