seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued
2867091784880142473,1000,250,4,20,4,1.0,0.6,1.0,77,0,2,75,155,1955,18,0,13416,92
2793004080983741470,1000,250,4,20,4,1.0,0.6,1.0,64,0,5,59,171,1369,15,0,8812,75
5691766657058719683,1000,250,4,20,4,1.0,0.6,1.0,39,0,3,36,194,587,17,0,5862,90
-4208554913298952783,1000,250,4,20,4,1.0,0.6,1.0,31,0,3,28,202,581,17,0,4417,83
-7257025456377872145,1000,250,4,20,4,1.0,0.6,1.0,72,0,2,70,160,1869,18,0,13355,90
4574452853098471461,1000,250,4,20,4,1.0,0.6,1.0,24,0,1,23,207,666,19,0,4291,76
-4642422995066158709,1000,250,4,20,4,1.0,0.6,1.0,32,0,0,32,198,829,20,0,4834,80
2753538112813166305,1000,250,4,20,4,1.0,0.6,1.0,75,0,3,72,158,1854,17,0,13282,65
-4476527520594211180,1000,250,4,20,4,1.0,0.6,1.0,32,0,4,28,202,857,16,0,4377,121
-2068930275392691161,1000,250,4,20,4,1.0,0.6,1.0,32,0,4,28,202,663,16,0,5617,56
-482597436788540438,1000,250,4,20,4,1.0,0.6,1.0,68,0,1,67,163,1272,19,0,9362,82
700879236499727015,1000,250,4,20,4,1.0,0.6,1.0,9,0,1,8,222,202,19,0,1420,76
-3592329147083754557,1000,250,4,20,4,1.0,0.6,1.0,103,0,4,99,131,1980,16,0,13576,89
3588125888564933429,1000,250,4,20,4,1.0,0.6,1.0,35,0,3,32,198,672,17,0,5162,93
3854520214252457027,1000,250,4,20,4,1.0,0.6,1.0,27,0,2,25,205,1078,18,0,3813,80
2347556864620886919,1000,250,4,20,4,1.0,0.6,1.0,49,0,7,42,188,950,13,0,9183,57
-9171918590753776408,1000,250,4,20,4,1.0,0.6,1.0,25,0,4,21,209,1381,16,0,3224,83
-8990476757802076101,1000,250,4,20,4,1.0,0.6,1.0,65,0,3,62,168,1882,17,0,8854,69
-5641850277875820764,1000,250,4,20,4,1.0,0.6,1.0,13,0,3,10,220,706,17,0,3308,89
-879805199586265826,1000,250,4,20,4,1.0,0.6,1.0,34,0,2,32,198,592,18,0,5526,91
-7358843135994232564,1000,250,4,20,4,1.0,0.6,1.0,64,0,1,63,167,1807,19,0,10938,121
-2406823653716481557,1000,250,4,20,4,1.0,0.6,1.0,114,0,7,107,123,2877,13,0,16933,86
7376242646951952146,1000,250,4,20,4,1.0,0.6,1.0,15,0,1,14,216,293,19,0,2639,108
-433843301148144656,1000,250,4,20,4,1.0,0.6,1.0,43,0,4,39,191,1658,16,0,7280,77
2376329568790248177,1000,250,4,20,4,1.0,0.6,1.0,27,0,1,26,204,583,19,0,5689,73
2140033153912431737,1000,250,4,20,4,1.0,0.6,1.0,87,0,2,85,145,2436,18,2,13872,100
-8775829020156713115,1000,250,4,20,4,1.0,0.6,1.0,66,0,5,61,169,2029,15,0,9829,75
-5497487855934408550,1000,250,4,20,4,1.0,0.6,1.0,58,0,2,56,174,1259,18,0,9450,74
7810763788816930981,1000,250,4,20,4,1.0,0.6,1.0,51,0,1,50,180,1637,19,0,10118,95
-8652836909544674439,1000,250,4,20,4,1.0,0.6,1.0,95,0,2,93,136,2522,19,0,13510,86
-7197355665837448331,1000,250,4,20,4,1.0,0.6,1.0,64,0,4,60,170,1360,16,0,7245,82
-6684004952374642539,1000,250,4,20,4,1.0,0.6,1.0,31,0,3,28,202,651,17,0,4039,75
8064591354438956791,1000,250,4,20,4,1.0,0.6,1.0,150,0,4,146,84,4432,16,1,23031,94
1639150094047310805,1000,250,4,20,4,1.0,0.6,1.0,29,0,2,27,203,1028,18,0,3957,100
-2119082634489987907,1000,250,4,20,4,1.0,0.6,1.0,74,0,0,74,156,2060,20,0,9633,93
-8027383661879937882,1000,250,4,20,4,1.0,0.6,1.0,100,0,4,96,134,3360,16,0,12827,54
-417464643563210902,1000,250,4,20,4,1.0,0.6,1.0,92,0,3,89,141,2307,17,0,12974,86
8666835774571904865,1000,250,4,20,4,1.0,0.6,1.0,119,0,3,116,114,2537,17,0,17010,71
2713755713961382891,1000,250,4,20,4,1.0,0.6,1.0,68,0,3,65,165,1810,17,0,11567,106
4849481365896150245,1000,250,4,20,4,1.0,0.6,1.0,18,0,5,13,217,655,15,0,2552,71
7289372721097046467,1000,250,4,20,4,1.0,0.6,1.0,36,0,2,34,196,910,18,0,6625,95
8873690130170473497,1000,250,4,20,4,1.0,0.6,1.0,11,0,1,10,220,715,19,0,2178,82
-1537438060984263819,1000,250,4,20,4,1.0,0.6,1.0,51,0,3,48,182,1007,17,0,7124,78
-6567802362048331222,1000,250,4,20,4,1.0,0.6,1.0,61,0,2,59,171,2945,18,0,8758,114
660483606680231258,1000,250,4,20,4,1.0,0.6,1.0,72,0,3,69,161,1861,17,0,11633,85
1115295641007140361,1000,250,4,20,4,1.0,0.6,1.0,30,0,3,27,203,844,17,0,4377,80
-6320194546858972515,1000,250,4,20,4,1.0,0.6,1.0,24,0,3,21,208,651,18,0,4290,77
-5583406935440860889,1000,250,4,20,4,1.0,0.6,1.0,75,0,1,74,156,2001,19,0,10410,107
-8719469574563278947,1000,250,4,20,4,1.0,0.6,1.0,112,0,4,108,122,2415,16,0,16115,78
-8576937887427757265,1000,250,4,20,4,1.0,0.6,1.0,10,0,1,9,221,259,19,0,1971,76
4769289379132784424,1000,250,4,20,4,1.0,0.6,1.0,178,0,5,173,57,4647,15,12,27358,61
-7391946226164711188,1000,250,4,20,4,1.0,0.6,1.0,32,0,3,29,201,1436,17,0,6080,90
9055427527140058107,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,707,17,0,5831,71
3305186351676164122,1000,250,4,20,4,1.0,0.6,1.0,52,0,3,49,181,1127,17,0,8071,107
-5600246111446842394,1000,250,4,20,4,1.0,0.6,1.0,9,0,4,5,225,346,16,0,2348,68
1553508712400501505,1000,250,4,20,4,1.0,0.6,1.0,98,0,5,93,137,1876,15,19,13557,94
1944119890376166752,1000,250,4,20,4,1.0,0.6,1.0,79,0,1,78,152,2651,19,0,13102,94
8771820712982683607,1000,250,4,20,4,1.0,0.6,1.0,33,0,3,30,200,754,17,0,4094,92
-2444979585553134691,1000,250,4,20,4,1.0,0.6,1.0,40,0,2,38,192,1133,18,1,6236,66
2395154865794907451,1000,250,4,20,4,1.0,0.6,1.0,13,0,3,10,220,272,17,0,1695,76
-1221354445040280248,1000,250,4,20,4,1.0,0.6,1.0,24,0,1,23,207,425,19,0,3338,73
3749428651406058415,1000,250,4,20,4,1.0,0.6,1.0,25,0,1,24,206,650,19,0,5810,74
-1478429977493611545,1000,250,4,20,4,1.0,0.6,1.0,104,0,4,100,130,1931,16,0,13961,89
-2335441718176018979,1000,250,4,20,4,1.0,0.6,1.0,157,0,6,151,79,3177,14,0,23835,51
-4569505624542227457,1000,250,4,20,4,1.0,0.6,1.0,9,0,1,8,222,576,19,0,2039,115
8513702860338374282,1000,250,4,20,4,1.0,0.6,1.0,46,0,4,42,188,684,16,0,7573,62
-2462868777629869586,1000,250,4,20,4,1.0,0.6,1.0,85,0,1,84,146,1931,19,0,14432,90
-6036098663038998595,1000,250,4,20,4,1.0,0.6,1.0,31,0,5,26,204,584,15,0,4872,76
1707309963894835291,1000,250,4,20,4,1.0,0.6,1.0,36,0,2,34,196,1064,18,0,6306,91
6508389987166508732,1000,250,4,20,4,1.0,0.6,1.0,27,0,3,24,206,1326,17,0,4110,75
2069228434045661169,1000,250,4,20,4,1.0,0.6,1.0,74,0,3,71,159,1680,17,0,12291,94
1111042253979360164,1000,250,4,20,4,1.0,0.6,1.0,71,0,2,69,161,1685,18,0,9409,91
8542716162138386858,1000,250,4,20,4,1.0,0.6,1.0,27,0,3,24,206,404,17,0,3636,80
4284788298282298404,1000,250,4,20,4,1.0,0.6,1.0,81,0,5,76,154,2743,15,0,10946,62
-5001644294353841192,1000,250,4,20,4,1.0,0.6,1.0,51,0,1,50,180,1776,19,0,7051,95
-4114752177813868996,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1710,17,0,8230,103
-3412711391715049763,1000,250,4,20,4,1.0,0.6,1.0,84,0,1,83,147,1711,19,0,12191,84
-6749024904323783033,1000,250,4,20,4,1.0,0.6,1.0,49,0,4,45,184,1260,17,0,10412,67
3965623151165381322,1000,250,4,20,4,1.0,0.6,1.0,137,0,6,131,99,3437,14,0,20819,72
-3728844818049768354,1000,250,4,20,4,1.0,0.6,1.0,23,0,1,22,208,512,19,0,3715,81
7975243904296237527,1000,250,4,20,4,1.0,0.6,1.0,85,0,5,80,150,1861,15,0,13854,71
-2124297755015649950,1000,250,4,20,4,1.0,0.6,1.0,62,0,7,55,175,1300,13,0,11663,66
3627649274746646106,1000,250,4,20,4,1.0,0.6,1.0,67,0,4,63,167,1608,16,0,11554,81
7760653619488884805,1000,250,4,20,4,1.0,0.6,1.0,36,0,4,32,198,907,16,0,6280,90
3997158804620645000,1000,250,4,20,4,1.0,0.6,1.0,128,0,4,124,106,3572,16,0,22677,89
-1266165070524382731,1000,250,4,20,4,1.0,0.6,1.0,42,0,5,37,193,989,15,0,5864,98
6519708675098319111,1000,250,4,20,4,1.0,0.6,1.0,27,0,4,23,207,653,16,0,4956,80
718269905838675766,1000,250,4,20,4,1.0,0.6,1.0,36,0,1,35,195,1395,19,0,4502,140
-183869273542536709,1000,250,4,20,4,1.0,0.6,1.0,67,0,2,65,165,2314,18,0,9587,77
-8270591992796417857,1000,250,4,20,4,1.0,0.6,1.0,77,0,9,68,162,1478,11,0,14486,79
7750811033523909492,1000,250,4,20,4,1.0,0.6,1.0,37,0,1,36,194,588,19,0,5268,98
-8714671251544152894,1000,250,4,20,4,1.0,0.6,1.0,121,0,2,119,111,3705,18,0,17992,67
7354878672196518642,1000,250,4,20,4,1.0,0.6,1.0,83,0,4,79,151,2650,16,4,13848,86
-8825108511168408063,1000,250,4,20,4,1.0,0.6,1.0,24,0,2,22,208,882,18,0,4369,77
7362309095374686067,1000,250,4,20,4,1.0,0.6,1.0,65,0,5,60,170,1642,15,0,11623,87
4865003581543345927,1000,250,4,20,4,1.0,0.6,1.0,67,0,2,65,165,1777,18,0,11569,83
2114358041579150422,1000,250,4,20,4,1.0,0.6,1.0,138,0,4,134,96,3490,16,0,20068,59
5695894380013199666,1000,250,4,20,4,1.0,0.6,1.0,11,0,3,8,222,187,17,0,1518,70
8542923772997953558,1000,250,4,20,4,1.0,0.6,1.0,25,0,0,25,205,1150,20,0,2997,93
-3052894011593677402,1000,250,4,20,4,1.0,0.6,1.0,75,0,2,73,157,2465,18,0,11281,124
9013674092596294787,1000,250,4,20,4,1.0,0.6,1.0,108,0,3,105,125,4106,17,0,16348,80
6728795652959101038,1000,250,4,20,4,1.0,0.6,1.0,44,0,2,42,188,1421,18,0,7075,82
7431867645153021692,1000,250,4,20,4,1.0,0.6,1.0,12,0,3,9,221,513,17,0,1917,90
-4825630208728423125,1000,250,4,20,4,1.0,0.6,1.0,24,0,4,20,210,377,16,0,4397,75
-8585463013463777226,1000,250,4,20,4,1.0,0.6,1.0,58,0,7,51,179,1335,13,0,11754,70
-2654231539402596502,1000,250,4,20,4,1.0,0.6,1.0,21,0,2,19,211,459,18,0,4044,106
5291771064854415160,1000,250,4,20,4,1.0,0.6,1.0,20,0,0,20,210,621,20,0,3223,91
7346710804518202589,1000,250,4,20,4,1.0,0.6,1.0,9,0,2,7,223,657,18,0,1783,80
-87080847450820299,1000,250,4,20,4,1.0,0.6,1.0,35,0,5,30,200,800,15,0,5988,68
-2990481028826759428,1000,250,4,20,4,1.0,0.6,1.0,67,0,4,63,167,2125,16,0,8828,82
-2530342134993196545,1000,250,4,20,4,1.0,0.6,1.0,72,0,3,69,161,1936,17,0,11278,89
-186480802534106382,1000,250,4,20,4,1.0,0.6,1.0,26,0,1,25,205,556,19,0,4356,67
-3271769001592392038,1000,250,4,20,4,1.0,0.6,1.0,83,0,3,80,150,2212,17,0,13333,78
-6596244816192150893,1000,250,4,20,4,1.0,0.6,1.0,68,0,2,66,164,1557,18,0,10077,70
-346940038533011795,1000,250,4,20,4,1.0,0.6,1.0,59,0,5,54,176,1678,15,0,9862,95
121324852919201959,1000,250,4,20,4,1.0,0.6,1.0,32,0,2,30,200,1312,18,0,5061,75
2216913768717422761,1000,250,4,20,4,1.0,0.6,1.0,57,0,2,55,175,1382,18,1,7070,80
-1660857832836794929,1000,250,4,20,4,1.0,0.6,1.0,120,0,2,118,112,3330,18,1,15515,101
-3203268205060390129,1000,250,4,20,4,1.0,0.6,1.0,39,0,2,37,193,2477,18,0,4967,87
-3191321567633964543,1000,250,4,20,4,1.0,0.6,1.0,48,0,7,41,189,1531,13,0,7961,68
-7220806320703939533,1000,250,4,20,4,1.0,0.6,1.0,31,0,3,28,202,563,17,0,4401,105
2408241170707750270,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1481,18,0,7857,100
-8314569028249652509,1000,250,4,20,4,1.0,0.6,1.0,33,0,2,31,199,1200,18,0,4624,66
-3862330919591590954,1000,250,4,20,4,1.0,0.6,1.0,17,0,5,12,218,1369,15,0,2488,86
5964443741746278203,1000,250,4,20,4,1.0,0.6,1.0,45,0,5,40,190,1339,15,0,6048,72
1538644761910861931,1000,250,4,20,4,1.0,0.6,1.0,12,0,1,11,219,695,19,0,2146,78
4612849998076991338,1000,250,4,20,4,1.0,0.6,1.0,28,0,3,25,205,708,17,0,5236,61
3179037409428380343,1000,250,4,20,4,1.0,0.6,1.0,68,0,2,66,164,3415,18,0,7136,80
-7213001414635100919,1000,250,4,20,4,1.0,0.6,1.0,17,0,2,15,215,734,18,0,2925,76
2992846022568446513,1000,250,4,20,4,1.0,0.6,1.0,27,0,2,25,205,1809,18,0,3029,81
8846194526306272595,1000,250,4,20,4,1.0,0.6,1.0,53,0,3,50,180,1343,17,0,9260,77
-2596818353699477681,1000,250,4,20,4,1.0,0.6,1.0,8,0,3,5,225,476,17,0,1880,90
-3559679052978357056,1000,250,4,20,4,1.0,0.6,1.0,46,0,2,44,186,2320,18,0,5352,69
7019617605303614044,1000,250,4,20,4,1.0,0.6,1.0,23,0,3,20,210,565,17,0,4246,76
-3813775231273478209,1000,250,4,20,4,1.0,0.6,1.0,24,0,1,23,207,984,19,0,4214,88
-8774704261231960347,1000,250,4,20,4,1.0,0.6,1.0,13,0,0,13,217,374,20,0,2246,91
-4310710055306662150,1000,250,4,20,4,1.0,0.6,1.0,109,0,4,105,125,3401,16,0,14999,74
5712941108682507355,1000,250,4,20,4,1.0,0.6,1.0,18,0,1,17,213,446,19,0,2575,91
7181325016420437956,1000,250,4,20,4,1.0,0.6,1.0,79,0,1,78,152,1765,19,0,12681,84
-1648462096325013956,1000,250,4,20,4,1.0,0.6,1.0,23,0,2,21,209,660,18,0,3611,106
1130674377019075962,1000,250,4,20,4,1.0,0.6,1.0,45,0,2,43,187,2596,18,0,5754,109
-2868665837286723607,1000,250,4,20,4,1.0,0.6,1.0,29,0,2,27,203,558,18,0,5305,74
-8409394448589810179,1000,250,4,20,4,1.0,0.6,1.0,119,0,4,115,115,3104,16,0,16778,73
-5668845397414507366,1000,250,4,20,4,1.0,0.6,1.0,26,0,2,24,206,771,18,0,3456,81
-5055476831433986660,1000,250,4,20,4,1.0,0.6,1.0,53,0,3,50,180,887,17,1,8873,77
-308273277536187754,1000,250,4,20,4,1.0,0.6,1.0,96,0,0,96,134,2912,20,0,14778,90
8424206936374939878,1000,250,4,20,4,1.0,0.6,1.0,11,0,1,10,220,507,19,0,2433,70
6154071397161230279,1000,250,4,20,4,1.0,0.6,1.0,159,0,4,155,75,4421,16,0,25062,93
-8168125278534932170,1000,250,4,20,4,1.0,0.6,1.0,42,0,4,38,192,642,16,0,6528,67
8479510648582802154,1000,250,4,20,4,1.0,0.6,1.0,21,0,1,20,210,469,19,0,3917,73
1726430353558928793,1000,250,4,20,4,1.0,0.6,1.0,84,0,6,78,152,2222,14,0,13459,70
8346659314207781439,1000,250,4,20,4,1.0,0.6,1.0,48,0,5,43,187,1680,15,0,6792,75
856542553926377783,1000,250,4,20,4,1.0,0.6,1.0,78,0,3,75,155,2183,17,0,13540,87
6449245018599536983,1000,250,4,20,4,1.0,0.6,1.0,14,0,2,12,218,580,18,0,1880,109
7675565570171640574,1000,250,4,20,4,1.0,0.6,1.0,12,0,3,9,221,406,17,0,1847,79
-8243092256192117044,1000,250,4,20,4,1.0,0.6,1.0,31,0,4,27,203,634,16,0,5459,92
8100551852362101199,1000,250,4,20,4,1.0,0.6,1.0,46,0,3,43,187,1137,17,0,7698,65
3385201871582763777,1000,250,4,20,4,1.0,0.6,1.0,88,0,3,85,145,1698,17,0,13676,54
-1509243404199140548,1000,250,4,20,4,1.0,0.6,1.0,54,0,1,53,177,2298,19,0,7312,81
5906950608020017452,1000,250,4,20,4,1.0,0.6,1.0,119,0,2,117,113,3423,18,1,19415,156
-3307196372578431069,1000,250,4,20,4,1.0,0.6,1.0,52,0,4,48,182,860,16,0,7766,79
-8687498277172172272,1000,250,4,20,4,1.0,0.6,1.0,23,0,2,21,209,696,18,0,2916,67
7933919445736067403,1000,250,4,20,4,1.0,0.6,1.0,58,0,5,53,177,1365,15,0,8591,102
-7940740801939778630,1000,250,4,20,4,1.0,0.6,1.0,47,0,4,43,186,1718,17,0,6184,90
4220923753467548537,1000,250,4,20,4,1.0,0.6,1.0,64,0,4,60,170,1349,16,0,8422,83
4214399122629952768,1000,250,4,20,4,1.0,0.6,1.0,71,0,4,67,163,1738,16,0,13338,111
3327518960826797085,1000,250,4,20,4,1.0,0.6,1.0,45,0,2,43,187,878,18,0,7195,94
6109664912706175655,1000,250,4,20,4,1.0,0.6,1.0,115,0,5,110,120,2591,15,0,16895,58
-3091128211580712341,1000,250,4,20,4,1.0,0.6,1.0,123,0,8,115,115,3443,12,0,20887,86
-8749228767345468045,1000,250,4,20,4,1.0,0.6,1.0,32,0,1,31,199,1184,19,0,5702,85
2588923185787384015,1000,250,4,20,4,1.0,0.6,1.0,20,0,1,19,211,325,19,0,5453,87
-8450182220704487901,1000,250,4,20,4,1.0,0.6,1.0,87,0,5,82,148,2540,15,0,13758,96
-6247337816199220733,1000,250,4,20,4,1.0,0.6,1.0,54,0,4,50,180,1113,16,0,9239,56
8157063652087703859,1000,250,4,20,4,1.0,0.6,1.0,37,0,1,36,194,941,19,0,5884,74
698446886801314463,1000,250,4,20,4,1.0,0.6,1.0,38,0,1,37,193,1006,19,0,5750,110
213434405353285269,1000,250,4,20,4,1.0,0.6,1.0,15,0,1,14,216,440,19,0,2570,85
-7830401366582079197,1000,250,4,20,4,1.0,0.6,1.0,123,0,4,119,111,3181,16,0,19278,72
-5045258771207192316,1000,250,4,20,4,1.0,0.6,1.0,14,0,4,10,220,341,16,0,2119,77
8744287055732587374,1000,250,4,20,4,1.0,0.6,1.0,67,0,5,62,168,1643,15,0,9280,87
-1813061724253885812,1000,250,4,20,4,1.0,0.6,1.0,24,0,3,21,209,591,17,0,3980,60
4120130994954116553,1000,250,4,20,4,1.0,0.6,1.0,74,0,3,71,159,4387,17,0,9561,55
-3741675884162856636,1000,250,4,20,4,1.0,0.6,1.0,34,0,5,29,201,1039,15,0,4720,125
4529558935787111805,1000,250,4,20,4,1.0,0.6,1.0,59,0,1,58,172,1857,19,1,8299,70
8358361414244078173,1000,250,4,20,4,1.0,0.6,1.0,33,0,0,33,197,1724,20,0,4302,87
4343356639374945805,1000,250,4,20,4,1.0,0.6,1.0,43,0,6,37,191,739,16,0,5557,69
-2619826248137219537,1000,250,4,20,4,1.0,0.6,1.0,120,0,2,118,112,3338,18,0,17973,83
4413339853170028431,1000,250,4,20,4,1.0,0.6,1.0,76,0,4,72,158,2217,16,0,9318,114
-2286743369248419270,1000,250,4,20,4,1.0,0.6,1.0,99,0,6,93,137,2443,14,0,18014,109
-621341191148210229,1000,250,4,20,4,1.0,0.6,1.0,58,0,2,56,174,1456,18,0,10267,87
-348805722163201702,1000,250,4,20,4,1.0,0.6,1.0,61,0,3,58,172,1428,17,0,8696,71
-2993728416543466258,1000,250,4,20,4,1.0,0.6,1.0,40,0,4,36,194,946,16,0,4610,100
-4950919439480112572,1000,250,4,20,4,1.0,0.6,1.0,83,0,4,79,151,2554,16,1,12675,89
-3817119410905250077,1000,250,4,20,4,1.0,0.6,1.0,104,0,5,99,131,1835,15,1,17776,126
4275115933090119602,1000,250,4,20,4,1.0,0.6,1.0,114,0,4,110,120,3305,16,0,16671,67
-3866364567849180038,1000,250,4,20,4,1.0,0.6,1.0,103,0,3,100,130,3153,17,0,12518,91
1537025086071713348,1000,250,4,20,4,1.0,0.6,1.0,47,0,1,46,184,1758,19,0,5913,70
7195871166530134885,1000,250,4,20,4,1.0,0.6,1.0,45,0,6,39,191,787,14,0,7638,73
-57567289786603475,1000,250,4,20,4,1.0,0.6,1.0,115,0,4,111,119,3435,16,1,17096,95
7536962150491245254,1000,250,4,20,4,1.0,0.6,1.0,19,0,5,14,216,335,15,0,3486,74
-7602315369082077917,1000,250,4,20,4,1.0,0.6,1.0,24,0,3,21,209,576,17,0,4416,69
7207916300771826870,1000,250,4,20,4,1.0,0.6,1.0,21,0,1,20,210,845,19,0,2445,89
-2854817040900167738,1000,250,4,20,4,1.0,0.6,1.0,42,0,1,41,189,1187,19,1,5753,69
-2525076563971340379,1000,250,4,20,4,1.0,0.6,1.0,42,0,3,39,191,692,17,0,7295,87
-3195686276253181704,1000,250,4,20,4,1.0,0.6,1.0,79,0,3,76,154,1711,17,0,10244,98
-351007838779999192,1000,250,4,20,4,1.0,0.6,1.0,31,0,4,27,203,594,16,0,5739,66
251072144431848321,1000,250,4,20,4,1.0,0.6,1.0,60,0,3,57,173,1603,17,0,9040,113
7477766700928414630,1000,250,4,20,4,1.0,0.6,1.0,44,0,3,41,189,1088,17,0,7543,75
6014049245347704679,1000,250,4,20,4,1.0,0.6,1.0,84,0,4,80,150,2645,16,0,9916,124
-8260768006308240838,1000,250,4,20,4,1.0,0.6,1.0,70,0,5,65,165,1611,15,0,9803,98
1805513195496169216,1000,250,4,20,4,1.0,0.6,1.0,20,0,3,17,213,513,17,0,2726,104
-23100527632613343,1000,250,4,20,4,1.0,0.6,1.0,29,0,2,27,203,629,18,0,6845,60
-8755077085438593050,1000,250,4,20,4,1.0,0.6,1.0,76,0,4,72,158,1512,16,1,11967,100
1009237980623246154,1000,250,4,20,4,1.0,0.6,1.0,34,0,1,33,197,612,19,0,5567,92
2709661116093412265,1000,250,4,20,4,1.0,0.6,1.0,83,0,1,82,148,2252,19,0,14094,77
-4011253794913806826,1000,250,4,20,4,1.0,0.6,1.0,47,0,1,46,184,2795,19,0,5214,100
7452161256329940468,1000,250,4,20,4,1.0,0.6,1.0,58,0,4,54,176,1107,16,0,12013,76
-2546450338680614717,1000,250,4,20,4,1.0,0.6,1.0,93,0,7,86,144,1846,13,0,14386,70
-6162077765207091075,1000,250,4,20,4,1.0,0.6,1.0,21,0,1,20,210,503,19,0,2950,85
4326014463984814897,1000,250,4,20,4,1.0,0.6,1.0,104,0,4,100,130,3330,16,0,17456,73
-1839247395487133943,1000,250,4,20,4,1.0,0.6,1.0,49,0,0,49,181,1647,20,0,6791,76
-925067225734931380,1000,250,4,20,4,1.0,0.6,1.0,50,0,2,48,182,1370,18,0,5706,99
-7984023997992080489,1000,250,4,20,4,1.0,0.6,1.0,48,0,3,45,185,972,17,0,6884,91
-3245367411285773717,1000,250,4,20,4,1.0,0.6,1.0,117,0,2,115,115,2808,18,0,13818,56
-7929073541370510814,1000,250,4,20,4,1.0,0.6,1.0,11,0,2,9,221,256,18,0,1925,76
-1809456562514796256,1000,250,4,20,4,1.0,0.6,1.0,20,0,4,16,214,630,16,0,3179,97
4995088764476415563,1000,250,4,20,4,1.0,0.6,1.0,81,0,3,78,152,2229,17,1,13164,58
2458623941647161091,1000,250,4,20,4,1.0,0.6,1.0,38,0,4,34,196,875,16,0,5502,85
3355144866847461685,1000,250,4,20,4,1.0,0.6,1.0,141,0,3,138,92,3322,17,0,19310,61
-5920511332194026092,1000,250,4,20,4,1.0,0.6,1.0,88,0,1,87,143,2404,19,0,10934,77
-1440006447558417764,1000,250,4,20,4,1.0,0.6,1.0,75,0,4,71,159,2007,16,0,11409,81
8843410347913217367,1000,250,4,20,4,1.0,0.6,1.0,67,0,4,63,167,1577,16,2,11681,82
-8709901128448108321,1000,250,4,20,4,1.0,0.6,1.0,27,0,3,24,206,919,17,0,4236,80
7347784061433780844,1000,250,4,20,4,1.0,0.6,1.0,18,0,5,13,217,460,15,0,3292,63
4546733631505912158,1000,250,4,20,4,1.0,0.6,1.0,34,0,6,28,202,1112,14,0,4483,82
2986122465548191082,1000,250,4,20,4,1.0,0.6,1.0,15,0,2,13,217,385,18,0,2125,92
5369314556074718747,1000,250,4,20,4,1.0,0.6,1.0,80,0,3,77,153,1471,17,5,14151,109
4092133779260511510,1000,250,4,20,4,1.0,0.6,1.0,49,0,3,46,184,1385,17,0,7486,96
3070307861785655734,1000,250,4,20,4,1.0,0.6,1.0,26,0,0,26,204,1215,20,0,4917,107
-2246641296693052182,1000,250,4,20,4,1.0,0.6,1.0,171,0,8,163,67,3926,12,5,24853,84
-9055922356567228910,1000,250,4,20,4,1.0,0.6,1.0,40,0,1,39,191,1225,19,0,5921,95
2112111536669843350,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,379,19,0,1661,96
6148596491812585988,1000,250,4,20,4,1.0,0.6,1.0,88,0,1,87,143,2225,19,0,12288,83
-6121467812575270379,1000,250,4,20,4,1.0,0.6,1.0,64,0,4,60,170,1791,16,1,10323,116
840022318800071975,1000,250,4,20,4,1.0,0.6,1.0,82,0,3,79,151,2415,17,0,12318,87
7352634420220154942,1000,250,4,20,4,1.0,0.6,1.0,45,0,4,41,189,1146,16,0,6060,108
-3697539688595060937,1000,250,4,20,4,1.0,0.6,1.0,58,0,0,58,172,1632,20,0,7429,88
-2099081196077380990,1000,250,4,20,4,1.0,0.6,1.0,83,0,3,80,150,3015,17,0,11987,83
9149780601496615311,1000,250,4,20,4,1.0,0.6,1.0,30,0,3,27,203,566,17,0,4843,72
859017575365500890,1000,250,4,20,4,1.0,0.6,1.0,13,0,1,12,218,465,19,0,2664,91
-128327565213927796,1000,250,4,20,4,1.0,0.6,1.0,42,0,2,40,190,814,18,0,6062,72
-6243118579961343904,1000,250,4,20,4,1.0,0.6,1.0,103,0,6,97,133,2739,14,1,15715,68
7779026466726456228,1000,250,4,20,4,1.0,0.6,1.0,97,0,3,94,136,2746,17,0,14796,60
-7453672967528128769,1000,250,4,20,4,1.0,0.6,1.0,51,0,2,49,181,1019,18,0,7827,65
-6321724433801247699,1000,250,4,20,4,1.0,0.6,1.0,41,0,6,35,195,786,14,0,7874,79
1068769584088706243,1000,250,4,20,4,1.0,0.6,1.0,75,0,4,71,159,1538,16,0,11431,122
-575159991192148763,1000,250,4,20,4,1.0,0.6,1.0,4,0,0,4,226,216,20,0,1287,81
-1937008585880998806,1000,250,4,20,4,1.0,0.6,1.0,77,0,4,73,157,1789,16,1,11173,79
-4483273872427017273,1000,250,4,20,4,1.0,0.6,1.0,13,0,3,10,220,774,17,0,2307,85
3973851827914173616,1000,250,4,20,4,1.0,0.6,1.0,27,0,2,25,205,671,18,0,4093,79
-8326106234125905051,1000,250,4,20,4,1.0,0.6,1.0,100,0,5,95,134,2163,16,0,13426,74
6017706615962772041,1000,250,4,20,4,1.0,0.6,1.0,58,0,4,54,176,1599,16,0,8943,96
