seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued
4670016813424309470,1000,250,4,0,4,1.0,0.6,1.0,57,0,0,57,193,951,0,60,3191,74
-277805204063359402,1000,250,4,0,4,1.0,0.6,1.0,39,0,0,39,211,811,0,43,2552,63
-8431617331434852863,1000,250,4,0,4,1.0,0.6,1.0,151,0,0,151,99,2655,0,153,8345,72
2695760937935242274,1000,250,4,0,4,1.0,0.6,1.0,104,0,0,104,146,2076,0,107,7014,72
-7199709234620653375,1000,250,4,0,4,1.0,0.6,1.0,57,0,0,57,193,923,0,60,3166,105
-1091677031544238996,1000,250,4,0,4,1.0,0.6,1.0,88,0,0,88,162,1375,0,89,7191,71
8190413868853382001,1000,250,4,0,4,1.0,0.6,1.0,118,0,0,118,132,2499,0,122,8325,111
-8207704520242285143,1000,250,4,0,4,1.0,0.6,1.0,122,0,0,122,128,2366,0,126,7552,73
2560785702035217087,1000,250,4,0,4,1.0,0.6,1.0,80,0,0,80,170,1296,0,84,5694,78
3088125779772815434,1000,250,4,0,4,1.0,0.6,1.0,172,0,0,172,78,3116,0,176,11616,67
2979666321861280586,1000,250,4,0,4,1.0,0.6,1.0,71,0,0,71,179,1258,0,75,4901,71
-1103619130341977851,1000,250,4,0,4,1.0,0.6,1.0,135,0,0,135,115,2557,0,138,8870,69
6213652426301858533,1000,250,4,0,4,1.0,0.6,1.0,66,0,0,66,184,1452,0,69,5936,69
9104263849266606238,1000,250,4,0,4,1.0,0.6,1.0,104,0,0,104,146,2122,0,107,6608,70
6228613668800353036,1000,250,4,0,4,1.0,0.6,1.0,146,0,0,146,104,2889,0,148,7739,56
10526157822642315,1000,250,4,0,4,1.0,0.6,1.0,144,0,0,144,106,2757,0,144,12799,60
631229983687439646,1000,250,4,0,4,1.0,0.6,1.0,126,0,0,126,124,2272,0,126,9072,69
1781457654785920238,1000,250,4,0,4,1.0,0.6,1.0,83,0,0,83,167,1487,0,87,8283,101
-4674140954118275635,1000,250,4,0,4,1.0,0.6,1.0,109,0,0,109,141,2060,0,112,8820,90
3895323087085797891,1000,250,4,0,4,1.0,0.6,1.0,100,0,0,100,150,1747,0,100,5340,63
7442968316833683117,1000,250,4,0,4,1.0,0.6,1.0,74,0,0,74,176,1414,0,76,4358,68
-8155123440850031589,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,2378,0,110,10494,82
3674632197413570358,1000,250,4,0,4,1.0,0.6,1.0,173,0,0,173,77,3291,0,174,9632,67
-5792566188652999013,1000,250,4,0,4,1.0,0.6,1.0,165,0,0,165,85,3351,0,164,12244,62
6712291131696258881,1000,250,4,0,4,1.0,0.6,1.0,145,0,0,145,105,2655,0,146,8246,62
-3787065659085259101,1000,250,4,0,4,1.0,0.6,1.0,170,0,0,170,80,3259,0,174,11324,72
-680769377505281271,1000,250,4,0,4,1.0,0.6,1.0,80,0,0,80,170,1371,0,83,5488,64
7151121201635520104,1000,250,4,0,4,1.0,0.6,1.0,75,0,0,75,175,1337,0,78,6332,64
7958018491972924608,1000,250,4,0,4,1.0,0.6,1.0,125,0,0,125,125,2390,0,128,8002,69
7385022130658818261,1000,250,4,0,4,1.0,0.6,1.0,103,0,0,103,147,1529,0,105,6223,88
-720965708381271951,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,1990,0,108,5463,87
6892746287593395057,1000,250,4,0,4,1.0,0.6,1.0,90,0,0,90,160,1567,0,93,5248,72
-5796083019882900756,1000,250,4,0,4,1.0,0.6,1.0,128,0,0,128,122,2480,0,131,13556,80
930743186401113401,1000,250,4,0,4,1.0,0.6,1.0,170,0,0,170,80,3603,0,171,10692,79
8618592196295983938,1000,250,4,0,4,1.0,0.6,1.0,149,0,0,149,101,2721,0,149,9940,54
3053621189962068603,1000,250,4,0,4,1.0,0.6,1.0,115,0,0,115,135,2403,0,115,8758,64
3250448609836827269,1000,250,4,0,4,1.0,0.6,1.0,77,0,0,77,173,1323,0,78,4501,83
6372403890476556938,1000,250,4,0,4,1.0,0.6,1.0,89,0,0,89,161,1605,0,91,5422,110
-7718796131449425756,1000,250,4,0,4,1.0,0.6,1.0,193,0,0,193,57,4208,0,193,13725,92
8013606820563670971,1000,250,4,0,4,1.0,0.6,1.0,161,0,0,161,89,3351,0,159,14835,63
-1270171037445104394,1000,250,4,0,4,1.0,0.6,1.0,88,0,0,88,162,1716,0,92,6219,62
-1499507731573815416,1000,250,4,0,4,1.0,0.6,1.0,75,0,0,75,175,1323,0,78,4433,75
-8850842163987021080,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,2116,0,110,6130,67
69899134467302524,1000,250,4,0,4,1.0,0.6,1.0,94,0,0,94,156,1393,0,97,6271,70
-8493651241141003640,1000,250,4,0,4,1.0,0.6,1.0,91,0,0,91,159,1551,0,93,5653,64
7780462767041976691,1000,250,4,0,4,1.0,0.6,1.0,132,0,0,132,118,2364,0,136,11924,73
1473731953116272655,1000,250,4,0,4,1.0,0.6,1.0,83,0,0,83,167,1775,0,84,4790,94
-1142583136424650577,1000,250,4,0,4,1.0,0.6,1.0,59,0,0,59,191,933,0,62,3158,80
-381445767794546463,1000,250,4,0,4,1.0,0.6,1.0,80,0,0,80,170,1436,0,84,5405,70
-5921818505999442499,1000,250,4,0,4,1.0,0.6,1.0,129,0,0,129,121,2519,0,133,7539,60
8456472143099004562,1000,250,4,0,4,1.0,0.6,1.0,53,0,0,53,197,744,0,55,3801,97
4338098155291128528,1000,250,4,0,4,1.0,0.6,1.0,136,0,0,136,114,2291,0,139,8227,80
8211179678478915429,1000,250,4,0,4,1.0,0.6,1.0,152,0,0,152,98,2788,0,154,13305,62
7522859442418583848,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,2080,0,109,7117,62
158623329888398249,1000,250,4,0,4,1.0,0.6,1.0,60,0,0,60,190,1134,0,63,4757,67
2394603425033382819,1000,250,4,0,4,1.0,0.6,1.0,82,0,0,82,168,1719,0,86,5262,56
-4483431215055763261,1000,250,4,0,4,1.0,0.6,1.0,149,0,0,149,101,2832,0,149,8413,76
2041332298016731602,1000,250,4,0,4,1.0,0.6,1.0,155,0,0,155,95,2637,0,158,7721,52
-3424994063445117743,1000,250,4,0,4,1.0,0.6,1.0,156,0,0,156,94,3042,0,155,12405,72
1345753026498036177,1000,250,4,0,4,1.0,0.6,1.0,81,0,0,81,169,1176,0,85,5500,74
6368689672333029260,1000,250,4,0,4,1.0,0.6,1.0,140,0,0,140,110,2897,0,141,8868,66
3151853009660008746,1000,250,4,0,4,1.0,0.6,1.0,125,0,0,125,125,2547,0,127,10476,70
-2296146168867721691,1000,250,4,0,4,1.0,0.6,1.0,113,0,0,113,137,2052,0,116,7773,67
6122974760968329815,1000,250,4,0,4,1.0,0.6,1.0,94,0,0,94,156,1670,0,95,5252,79
7207068451549080738,1000,250,4,0,4,1.0,0.6,1.0,97,0,0,97,153,1743,0,101,4782,57
367712678765514696,1000,250,4,0,4,1.0,0.6,1.0,98,0,0,98,152,1910,0,100,6449,67
39974612486426983,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,2136,0,108,6928,59
-2456942564747418686,1000,250,4,0,4,1.0,0.6,1.0,54,0,0,54,196,960,0,56,5061,57
-748334537705079723,1000,250,4,0,4,1.0,0.6,1.0,122,0,0,122,128,2687,0,125,9334,104
8317432677273178776,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,2071,0,109,6987,96
4862937172482194227,1000,250,4,0,4,1.0,0.6,1.0,158,0,0,158,92,3749,0,159,13862,51
996775503340807785,1000,250,4,0,4,1.0,0.6,1.0,105,0,0,105,145,2129,0,108,5806,89
-5736212955833080988,1000,250,4,0,4,1.0,0.6,1.0,78,0,0,78,172,1410,0,81,6580,65
-3901443082659504544,1000,250,4,0,4,1.0,0.6,1.0,100,0,0,100,150,1900,0,103,4767,80
-2584211331842265350,1000,250,4,0,4,1.0,0.6,1.0,138,0,0,138,112,2834,0,141,10193,46
-751514222407717214,1000,250,4,0,4,1.0,0.6,1.0,175,0,0,175,75,3136,0,177,12027,51
-1944185229813124539,1000,250,4,0,4,1.0,0.6,1.0,111,0,0,111,139,2078,0,112,8562,72
6018357907268877791,1000,250,4,0,4,1.0,0.6,1.0,108,0,0,108,142,1815,0,107,8884,71
5622647541787077069,1000,250,4,0,4,1.0,0.6,1.0,89,0,0,89,161,1708,0,92,7030,77
-1138497414689758116,1000,250,4,0,4,1.0,0.6,1.0,43,0,0,43,207,790,0,47,2777,78
6043916638702912830,1000,250,4,0,4,1.0,0.6,1.0,115,0,0,115,135,2272,0,118,8430,57
5549528737970090084,1000,250,4,0,4,1.0,0.6,1.0,88,0,0,88,162,1734,0,91,5880,85
-8862292097536491076,1000,250,4,0,4,1.0,0.6,1.0,185,0,0,185,65,3473,0,186,12271,71
394235240075309908,1000,250,4,0,4,1.0,0.6,1.0,111,0,0,111,139,1822,0,112,9705,65
8338472883795732793,1000,250,4,0,4,1.0,0.6,1.0,116,0,0,116,134,2154,0,120,8027,64
7847723682308439933,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,1854,0,108,6397,48
-3186641765857622487,1000,250,4,0,4,1.0,0.6,1.0,61,0,0,61,189,1095,0,65,5273,72
3126098463356319784,1000,250,4,0,4,1.0,0.6,1.0,47,0,0,47,203,813,0,50,2642,71
5143706067776996048,1000,250,4,0,4,1.0,0.6,1.0,103,0,0,103,147,1804,0,105,7743,66
4368558217855728284,1000,250,4,0,4,1.0,0.6,1.0,43,0,0,43,207,895,0,47,2513,104
4790483162512836771,1000,250,4,0,4,1.0,0.6,1.0,93,0,0,93,157,1640,0,96,6545,89
8961776287129574405,1000,250,4,0,4,1.0,0.6,1.0,87,0,0,87,163,1496,0,91,6807,67
6853716975899052783,1000,250,4,0,4,1.0,0.6,1.0,117,0,0,117,133,2051,0,119,5873,65
1371700112313440779,1000,250,4,0,4,1.0,0.6,1.0,67,0,0,67,183,1222,0,69,4049,79
-5356972691017193652,1000,250,4,0,4,1.0,0.6,1.0,137,0,0,137,113,2697,0,140,8042,75
-947300243227404644,1000,250,4,0,4,1.0,0.6,1.0,75,0,0,75,175,1387,0,79,5114,64
3160331964911869492,1000,250,4,0,4,1.0,0.6,1.0,62,0,0,62,188,1129,0,65,3031,89
7334545277205939399,1000,250,4,0,4,1.0,0.6,1.0,67,0,0,67,183,1108,0,69,5494,137
-7863112049929777133,1000,250,4,0,4,1.0,0.6,1.0,62,0,0,62,188,1040,0,64,3816,84
6781859160864824089,1000,250,4,0,4,1.0,0.6,1.0,106,0,0,106,144,1910,0,106,6202,78
5559508560973072092,1000,250,4,0,4,1.0,0.6,1.0,82,0,0,82,168,1615,0,85,5770,61
-2667350954539421339,1000,250,4,0,4,1.0,0.6,1.0,142,0,0,142,108,2823,0,144,11844,56
-1680209377663321074,1000,250,4,0,4,1.0,0.6,1.0,43,0,0,43,207,874,0,46,2399,81
5716086027622084942,1000,250,4,0,4,1.0,0.6,1.0,80,0,0,80,170,1529,0,84,5983,91
-2335692076812687563,1000,250,4,0,4,1.0,0.6,1.0,63,0,0,63,187,1174,0,65,4802,81
-2686223554584983592,1000,250,4,0,4,1.0,0.6,1.0,167,0,0,167,83,2845,0,168,12044,68
-4454326219949761535,1000,250,4,0,4,1.0,0.6,1.0,114,0,0,114,136,2112,0,114,7735,61
1487769203213775078,1000,250,4,0,4,1.0,0.6,1.0,164,0,0,164,86,2989,0,161,10107,85
-607286770347534975,1000,250,4,0,4,1.0,0.6,1.0,54,0,0,54,196,1103,0,56,3035,85
7192091067831724889,1000,250,4,0,4,1.0,0.6,1.0,69,0,0,69,181,1405,0,70,5625,78
-8924883891071596972,1000,250,4,0,4,1.0,0.6,1.0,55,0,0,55,195,1130,0,59,5191,80
5026192219445493419,1000,250,4,0,4,1.0,0.6,1.0,116,0,0,116,134,2005,0,119,5288,81
-8092989945324850540,1000,250,4,0,4,1.0,0.6,1.0,61,0,0,61,189,971,0,63,3568,88
1661090106543249847,1000,250,4,0,4,1.0,0.6,1.0,119,0,0,119,131,2165,0,120,8470,67
-6781114343886952644,1000,250,4,0,4,1.0,0.6,1.0,152,0,0,152,98,2793,0,154,8396,64
3939741637001222126,1000,250,4,0,4,1.0,0.6,1.0,197,0,0,197,53,3239,0,196,12540,61
7784611807896869546,1000,250,4,0,4,1.0,0.6,1.0,149,0,0,149,101,2508,0,152,10995,98
264199581630075527,1000,250,4,0,4,1.0,0.6,1.0,135,0,0,135,115,1925,0,137,7986,102
-5778702222733842884,1000,250,4,0,4,1.0,0.6,1.0,126,0,0,126,124,2655,0,128,9602,70
-9172651960891912730,1000,250,4,0,4,1.0,0.6,1.0,118,0,0,118,132,2048,0,118,6970,75
-5982700166822245023,1000,250,4,0,4,1.0,0.6,1.0,95,0,0,95,155,1576,0,99,5192,73
-4417945598989274055,1000,250,4,0,4,1.0,0.6,1.0,139,0,0,139,111,2837,0,139,11636,89
-4868075932175357576,1000,250,4,0,4,1.0,0.6,1.0,113,0,0,113,137,2084,0,114,8883,74
425737408423151786,1000,250,4,0,4,1.0,0.6,1.0,125,0,0,125,125,2419,0,128,9808,100
1646361545142884225,1000,250,4,0,4,1.0,0.6,1.0,103,0,0,103,147,2021,0,106,5785,59
8695828749317019917,1000,250,4,0,4,1.0,0.6,1.0,128,0,0,128,122,2451,0,132,10316,57
-3012781713410552710,1000,250,4,0,4,1.0,0.6,1.0,139,0,0,139,111,2456,0,142,9443,68
-679429661048853609,1000,250,4,0,4,1.0,0.6,1.0,97,0,0,97,153,1979,0,99,8365,82
5780216480008119641,1000,250,4,0,4,1.0,0.6,1.0,105,0,0,105,145,1888,0,107,9285,85
94775670266142915,1000,250,4,0,4,1.0,0.6,1.0,103,0,0,103,147,1676,0,104,8645,57
-7417228632757693296,1000,250,4,0,4,1.0,0.6,1.0,197,0,0,197,53,3736,0,199,12242,80
8790599624740669966,1000,250,4,0,4,1.0,0.6,1.0,100,0,0,100,150,1839,0,104,8889,67
8839691949774948108,1000,250,4,0,4,1.0,0.6,1.0,122,0,0,122,128,2379,0,124,8826,112
-5383508131739791690,1000,250,4,0,4,1.0,0.6,1.0,111,0,0,111,139,2051,0,114,8553,69
-3658439037901115997,1000,250,4,0,4,1.0,0.6,1.0,125,0,0,125,125,2394,0,129,8079,74
-6102334603335521106,1000,250,4,0,4,1.0,0.6,1.0,194,0,0,194,56,3463,0,194,12853,54
2567383328097326121,1000,250,4,0,4,1.0,0.6,1.0,171,0,0,171,79,3157,0,171,10162,48
2014175058945497190,1000,250,4,0,4,1.0,0.6,1.0,191,0,0,191,59,3847,0,190,13797,84
-5684366946659886988,1000,250,4,0,4,1.0,0.6,1.0,115,0,0,115,135,2197,0,118,10420,67
-6192838035525440549,1000,250,4,0,4,1.0,0.6,1.0,95,0,0,95,155,1670,0,99,7756,62
5568092523788107388,1000,250,4,0,4,1.0,0.6,1.0,57,0,0,57,193,963,0,61,4499,83
6390958745899303360,1000,250,4,0,4,1.0,0.6,1.0,89,0,0,89,161,1516,0,92,5952,81
6398063455958723941,1000,250,4,0,4,1.0,0.6,1.0,113,0,0,113,137,1827,0,117,6719,62
2681721719744988080,1000,250,4,0,4,1.0,0.6,1.0,67,0,0,67,183,1135,0,69,4779,80
3861636565183440867,1000,250,4,0,4,1.0,0.6,1.0,173,0,0,173,77,3118,0,175,11414,72
40386212223903664,1000,250,4,0,4,1.0,0.6,1.0,110,0,0,110,140,1641,0,113,8442,70
8184916561328747882,1000,250,4,0,4,1.0,0.6,1.0,127,0,0,127,123,2193,0,128,7201,57
-4558988306845435477,1000,250,4,0,4,1.0,0.6,1.0,90,0,0,90,160,1742,0,92,6694,69
-9052929257743886691,1000,250,4,0,4,1.0,0.6,1.0,66,0,0,66,184,1233,0,68,4130,95
-2243496951499851558,1000,250,4,0,4,1.0,0.6,1.0,86,0,0,86,164,1382,0,89,5580,79
6679090898645403552,1000,250,4,0,4,1.0,0.6,1.0,99,0,0,99,151,1626,0,100,6559,82
-6236504740894791930,1000,250,4,0,4,1.0,0.6,1.0,77,0,0,77,173,1596,0,79,4436,83
-8983516818905847203,1000,250,4,0,4,1.0,0.6,1.0,98,0,0,98,152,2081,0,102,6976,70
-8635146926026031396,1000,250,4,0,4,1.0,0.6,1.0,83,0,0,83,167,1986,0,86,7265,69
-3176298893324168227,1000,250,4,0,4,1.0,0.6,1.0,113,0,0,113,137,2364,0,116,7509,53
-1471506545481401522,1000,250,4,0,4,1.0,0.6,1.0,117,0,0,117,133,2074,0,120,7207,100
6419215936212816455,1000,250,4,0,4,1.0,0.6,1.0,132,0,0,132,118,2407,0,132,8426,60
8123016335237377233,1000,250,4,0,4,1.0,0.6,1.0,171,0,0,171,79,2870,0,173,11397,79
5883053821520249305,1000,250,4,0,4,1.0,0.6,1.0,71,0,0,71,179,1524,0,74,4712,89
5611463663890386611,1000,250,4,0,4,1.0,0.6,1.0,92,0,0,92,158,1622,0,95,7148,108
5625403082551097413,1000,250,4,0,4,1.0,0.6,1.0,117,0,0,117,133,2176,0,120,10938,66
-5051491283432542468,1000,250,4,0,4,1.0,0.6,1.0,121,0,0,121,129,2268,0,125,10388,73
-8522403281174001292,1000,250,4,0,4,1.0,0.6,1.0,164,0,0,164,86,3486,0,164,14904,72
4851013892768313058,1000,250,4,0,4,1.0,0.6,1.0,151,0,0,151,99,2958,0,150,10572,89
-372260382273046591,1000,250,4,0,4,1.0,0.6,1.0,108,0,0,108,142,2476,0,108,9010,68
-2111992761675936661,1000,250,4,0,4,1.0,0.6,1.0,85,0,0,85,165,1445,0,87,5529,59
-1424605480476970869,1000,250,4,0,4,1.0,0.6,1.0,77,0,0,77,173,1598,0,81,6817,80
-2084486868134622296,1000,250,4,0,4,1.0,0.6,1.0,74,0,0,74,176,1302,0,77,5788,79
-8188267382571059547,1000,250,4,0,4,1.0,0.6,1.0,173,0,0,173,77,3440,0,173,11609,77
7744967410146913465,1000,250,4,0,4,1.0,0.6,1.0,96,0,0,96,154,1888,0,99,5751,69
3172901643413190341,1000,250,4,0,4,1.0,0.6,1.0,133,0,0,133,117,2481,0,135,7776,87
2443967475019507130,1000,250,4,0,4,1.0,0.6,1.0,59,0,0,59,191,854,0,63,3205,80
5038671673930034566,1000,250,4,0,4,1.0,0.6,1.0,116,0,0,116,134,2034,0,120,5585,70
-165131464192438378,1000,250,4,0,4,1.0,0.6,1.0,42,0,0,42,208,748,0,42,2331,79
-2460316284816963591,1000,250,4,0,4,1.0,0.6,1.0,95,0,0,95,155,1737,0,98,5250,84
-3413279520392648581,1000,250,4,0,4,1.0,0.6,1.0,71,0,0,71,179,1292,0,72,3553,94
-1445373107601475972,1000,250,4,0,4,1.0,0.6,1.0,152,0,0,152,98,3038,0,152,11455,97
-6989722636535261151,1000,250,4,0,4,1.0,0.6,1.0,144,0,0,144,106,2926,0,146,7192,68
-1991099544757876430,1000,250,4,0,4,1.0,0.6,1.0,152,0,0,152,98,2658,0,154,10349,62
-5622062879758618686,1000,250,4,0,4,1.0,0.6,1.0,109,0,0,109,141,2025,0,112,8492,63
-4592123481424725881,1000,250,4,0,4,1.0,0.6,1.0,153,0,0,153,97,2772,0,152,9710,64
-1165563071385995216,1000,250,4,0,4,1.0,0.6,1.0,158,0,0,158,92,2999,0,160,11896,67
-2664232522394382121,1000,250,4,0,4,1.0,0.6,1.0,95,0,0,95,155,1762,0,99,7088,72
-4798819311124376101,1000,250,4,0,4,1.0,0.6,1.0,100,0,0,100,150,1985,0,103,8204,67
1606841008842336866,1000,250,4,0,4,1.0,0.6,1.0,42,0,0,42,208,830,0,46,2611,72
-9179306357934546990,1000,250,4,0,4,1.0,0.6,1.0,47,0,0,47,203,874,0,50,2828,61
8777743611396757635,1000,250,4,0,4,1.0,0.6,1.0,134,0,0,134,116,2678,0,138,10037,67
-4380105154761326061,1000,250,4,0,4,1.0,0.6,1.0,125,0,0,125,125,2559,0,129,7844,79
-9084085455464337567,1000,250,4,0,4,1.0,0.6,1.0,71,0,0,71,179,1226,0,75,5624,64
-803718401541120426,1000,250,4,0,4,1.0,0.6,1.0,85,0,0,85,165,1449,0,89,6661,82
6236048685697193146,1000,250,4,0,4,1.0,0.6,1.0,129,0,0,129,121,2467,0,131,7525,79
3493335926583632330,1000,250,4,0,4,1.0,0.6,1.0,145,0,0,145,105,3202,0,144,10544,69
5512987649784700689,1000,250,4,0,4,1.0,0.6,1.0,72,0,0,72,178,1095,0,76,4079,84
3285738702151948105,1000,250,4,0,4,1.0,0.6,1.0,190,0,0,190,60,3849,0,190,16231,78
-7096615885382644271,1000,250,4,0,4,1.0,0.6,1.0,46,0,0,46,204,768,0,47,3223,86
7461827666359160722,1000,250,4,0,4,1.0,0.6,1.0,116,0,0,116,134,2196,0,117,11006,77
-2681283951182606755,1000,250,4,0,4,1.0,0.6,1.0,157,0,0,157,93,2999,0,158,10813,61
-4246516990285956556,1000,250,4,0,4,1.0,0.6,1.0,142,0,0,142,108,2845,0,144,12136,92
2054705290204384965,1000,250,4,0,4,1.0,0.6,1.0,57,0,0,57,193,940,0,60,3111,104
-3228627622368588697,1000,250,4,0,4,1.0,0.6,1.0,65,0,0,65,185,1068,0,69,5462,76
-5431155282105934950,1000,250,4,0,4,1.0,0.6,1.0,114,0,0,114,136,2273,0,115,7934,75
7044661268343570008,1000,250,4,0,4,1.0,0.6,1.0,123,0,0,123,127,2548,0,125,9574,76
-7347031818261262350,1000,250,4,0,4,1.0,0.6,1.0,146,0,0,146,104,2718,0,147,9483,65
-3968389401080880017,1000,250,4,0,4,1.0,0.6,1.0,83,0,0,83,167,1571,0,85,6182,71
-6648626946169891617,1000,250,4,0,4,1.0,0.6,1.0,109,0,0,109,141,1927,0,111,8042,97
-7192667746490047842,1000,250,4,0,4,1.0,0.6,1.0,93,0,0,93,157,1941,0,97,7365,86
4988655254136705103,1000,250,4,0,4,1.0,0.6,1.0,50,0,0,50,200,1102,0,54,3364,75
-8345132336228244044,1000,250,4,0,4,1.0,0.6,1.0,153,0,0,153,97,3095,0,154,13153,74
-3226808982683897804,1000,250,4,0,4,1.0,0.6,1.0,114,0,0,114,136,2018,0,114,6805,68
-1626075001581663521,1000,250,4,0,4,1.0,0.6,1.0,105,0,0,105,145,1984,0,107,5339,63
-265440839007067204,1000,250,4,0,4,1.0,0.6,1.0,103,0,0,103,147,1985,0,104,7152,78
7056121693551512221,1000,250,4,0,4,1.0,0.6,1.0,90,0,0,90,160,1623,0,94,7804,86
-6552749900575965208,1000,250,4,0,4,1.0,0.6,1.0,102,0,0,102,148,2103,0,106,7511,65
-6205452171006690635,1000,250,4,0,4,1.0,0.6,1.0,72,0,0,72,178,1252,0,74,6094,79
-2274969407860505010,1000,250,4,0,4,1.0,0.6,1.0,56,0,0,56,194,1189,0,59,3187,82
7846847668010254865,1000,250,4,0,4,1.0,0.6,1.0,40,0,0,40,210,743,0,44,2033,87
-1122041081719544976,1000,250,4,0,4,1.0,0.6,1.0,81,0,0,81,169,1242,0,84,6637,98
4405592013374658158,1000,250,4,0,4,1.0,0.6,1.0,64,0,0,64,186,1055,0,66,3784,72
-516525058413432879,1000,250,4,0,4,1.0,0.6,1.0,125,0,0,125,125,2344,0,127,10442,58
-6201954219671553385,1000,250,4,0,4,1.0,0.6,1.0,71,0,0,71,179,1331,0,72,4522,62
-3659018226993573402,1000,250,4,0,4,1.0,0.6,1.0,112,0,0,112,138,2103,0,116,8162,126
3684117060574845803,1000,250,4,0,4,1.0,0.6,1.0,66,0,0,66,184,1079,0,69,3900,100
-6682587518284689041,1000,250,4,0,4,1.0,0.6,1.0,144,0,0,144,106,2678,0,145,9824,72
-1015971265273047384,1000,250,4,0,4,1.0,0.6,1.0,82,0,0,82,168,1398,0,86,6482,63
-663129277807897618,1000,250,4,0,4,1.0,0.6,1.0,108,0,0,108,142,1954,0,108,9608,105
-3833735392582174003,1000,250,4,0,4,1.0,0.6,1.0,109,0,0,109,141,1847,0,110,6977,68
777363967922864958,1000,250,4,0,4,1.0,0.6,1.0,97,0,0,97,153,1850,0,99,4478,64
-4535504731699797625,1000,250,4,0,4,1.0,0.6,1.0,77,0,0,77,173,1629,0,80,5072,76
1132048423534894546,1000,250,4,0,4,1.0,0.6,1.0,74,0,0,74,176,1395,0,78,4344,86
-7775523053976461868,1000,250,4,0,4,1.0,0.6,1.0,78,0,0,78,172,1716,0,80,4987,80
-6082513151512413753,1000,250,4,0,4,1.0,0.6,1.0,96,0,0,96,154,1973,0,99,8299,78
5889043467034829107,1000,250,4,0,4,1.0,0.6,1.0,112,0,0,112,138,2253,0,115,6433,52
3014049400910283685,1000,250,4,0,4,1.0,0.6,1.0,105,0,0,105,145,1976,0,106,6841,80
-5825637534768618147,1000,250,4,0,4,1.0,0.6,1.0,61,0,0,61,189,1214,0,65,4186,80
4165958588904663331,1000,250,4,0,4,1.0,0.6,1.0,126,0,0,126,124,2508,0,129,11196,185
-794054759948113117,1000,250,4,0,4,1.0,0.6,1.0,123,0,0,123,127,2281,0,126,11026,57
-1924014852844757066,1000,250,4,0,4,1.0,0.6,1.0,95,0,0,95,155,2091,0,99,8818,65
7617000589567876586,1000,250,4,0,4,1.0,0.6,1.0,122,0,0,122,128,2423,0,125,7773,86
-2776380841715006803,1000,250,4,0,4,1.0,0.6,1.0,151,0,0,151,99,2942,0,152,8798,75
-1950604439428951030,1000,250,4,0,4,1.0,0.6,1.0,92,0,0,92,158,1626,0,96,6572,63
-2648258397458929569,1000,250,4,0,4,1.0,0.6,1.0,118,0,0,118,132,2341,0,122,6843,60
4720703187748581300,1000,250,4,0,4,1.0,0.6,1.0,139,0,0,139,111,2632,0,142,11274,52
4998748232435210852,1000,250,4,0,4,1.0,0.6,1.0,61,0,0,61,189,1219,0,64,4718,60
-8148749989762404348,1000,250,4,0,4,1.0,0.6,1.0,99,0,0,99,151,1600,0,102,7709,77
-5682576391391385241,1000,250,4,0,4,1.0,0.6,1.0,88,0,0,88,162,1234,0,90,5431,75
-1030694583654475406,1000,250,4,0,4,1.0,0.6,1.0,87,0,0,87,163,1687,0,90,5939,72
8263496038085797887,1000,250,4,0,4,1.0,0.6,1.0,107,0,0,107,143,1933,0,109,8454,74
6168393891603267409,1000,250,4,0,4,1.0,0.6,1.0,103,0,0,103,147,2016,0,105,8579,79
-1175629044492071470,1000,250,4,0,4,1.0,0.6,1.0,132,0,0,132,118,2615,0,134,8918,66
3141799311749427365,1000,250,4,0,4,1.0,0.6,1.0,91,0,0,91,159,1715,0,94,6512,82
7799459348744985852,1000,250,4,0,4,1.0,0.6,1.0,116,0,0,116,134,2477,0,117,10941,67
9149168817567159448,1000,250,4,0,4,1.0,0.6,1.0,147,0,0,147,103,2764,0,147,7625,72
559492213250194075,1000,250,4,0,4,1.0,0.6,1.0,55,0,0,55,195,1057,0,58,3074,76
6547363730243918922,1000,250,4,0,4,1.0,0.6,1.0,168,0,0,168,82,3225,0,171,11431,89
2209660798970584817,1000,250,4,0,4,1.0,0.6,1.0,83,0,0,83,167,1590,0,85,5723,65
-7204647796161111050,1000,250,4,0,4,1.0,0.6,1.0,77,0,0,77,173,1415,0,80,4584,75
-4719672850548966328,1000,250,4,0,4,1.0,0.6,1.0,53,0,0,53,197,903,0,57,2791,83
143680843453253248,1000,250,4,0,4,1.0,0.6,1.0,71,0,0,71,179,1245,0,75,4750,63
-350195903617709773,1000,250,4,0,4,1.0,0.6,1.0,128,0,0,128,122,2605,0,129,6970,61
