seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,killed,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
1153471314354120768,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,209,20,0,1299,76,12,20,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,250,4,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,247,7,0,0,3,47,49,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,244,10,0,0,3,42,81,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,234,14,6,0,4,24,109,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,217,16,15,0,2,21,148,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,187,20,26,0,4,32,173,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,164,20,22,1,1,13,195,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,149,21,13,1,2,16,188,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,133,21,13,3,3,81,195,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,117,25,12,0,4,165,214,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,105,32,5,0,7,223,287,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,82,47,6,2,17,255,403,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,69,53,6,1,7,180,499,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,61,60,0,1,8,113,543,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,58,59,3,1,0,131,572,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,55,58,1,3,2,121,579,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,50,58,2,3,3,95,569,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,46,59,1,2,3,51,469,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,42,57,4,2,0,37,426,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,35,58,5,1,2,32,377,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,33,52,2,6,0,23,319,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,29,50,4,2,0,24,338,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,27,47,1,4,1,8,253,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,26,44,1,3,0,11,258,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,25,42,0,3,1,27,188,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,23,42,1,1,1,15,168,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,22,39,1,3,0,17,256,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,19,40,2,0,1,10,303,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,19,40,0,0,0,8,338,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,19,38,0,2,0,3,318,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,19,35,0,3,0,0,305,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,19,34,0,1,0,0,301,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,32,0,3,1,6,306,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,32,0,0,0,0,272,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,29,0,3,0,0,258,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,25,0,4,0,0,232,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,23,0,2,0,0,186,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,18,0,5,0,0,173,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,18,0,0,0,0,143,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,18,0,0,0,0,143,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,16,0,2,0,0,142,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,14,0,2,0,0,129,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,14,0,0,0,0,103,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,11,0,3,0,0,91,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,9,0,2,0,0,73,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,8,0,1,0,0,61,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,7,0,1,0,0,57,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,7,0,0,0,0,50,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,7,0,0,0,0,54,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,6,0,1,0,0,56,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,6,0,0,0,0,49,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,5,0,1,0,0,48,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,5,0,0,0,0,45,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,4,0,1,0,0,23,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,4,0,0,0,0,29,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,4,0,0,0,0,18,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,1,0,0,18,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,28,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,26,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,20,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,28,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,30,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,30,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,3,0,0,0,0,30,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,2,0,1,0,0,21,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,2,0,0,0,0,20,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,1,0,1,0,0,10,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,1,0,0,0,0,10,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,1,0,0,0,0,10,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,1,0,0,0,0,10,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,1,0,0,2,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
-6809126412986280230,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,1831,18,0,12455,65,84,18,0,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,250,4,0,0,0,0,0,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,248,6,0,0,2,36,51,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,243,10,1,0,4,40,74,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,236,14,3,0,4,77,122,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,219,16,13,2,4,148,148,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,181,32,22,0,16,215,229,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,145,37,31,0,5,133,325,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,115,42,24,1,6,90,370,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,93,44,20,0,2,67,380,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,78,47,11,1,4,53,427,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,70,46,7,2,1,18,390,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,62,45,8,1,0,21,345,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,57,45,4,1,1,31,321,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,53,43,3,3,1,16,346,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,51,42,2,1,0,10,325,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,50,40,0,3,1,11,312,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,48,40,0,2,2,10,326,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,48,37,0,3,0,6,301,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,47,37,1,0,0,3,278,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,40,35,7,2,0,11,297,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,39,31,0,5,1,10,230,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,39,31,0,0,0,2,238,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,37,29,2,2,0,6,239,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,36,27,1,2,0,1,225,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,35,27,0,1,1,10,209,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,35,26,0,1,0,11,200,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,32,23,3,3,0,1,182,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,32,23,0,0,0,0,144,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,32,22,0,1,0,1,157,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,32,20,0,2,0,4,176,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,32,19,0,1,0,5,165,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,31,17,1,2,0,0,142,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,29,16,2,1,0,1,107,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,26,16,3,0,0,0,112,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,26,16,0,0,0,0,117,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,26,16,0,0,0,0,127,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,25,15,1,1,0,0,123,0,0
1316112425209104271,1000,250,4,20,4,1.0,0.6,1.0,55,0,5,50,180,1061,15,0,9811,68,59,25,15,0,0,0,1,98,0,0
