runningHumansAvg,runningHumansMSE,runningHumansMed,runningZombiesAvg,runningZombiesMSE,runningZombiesMed,seed,walkingHumansAvg,walkingHumansMSE,walkingHumansMed,walkingZombiesAvg,walkingZombiesMSE,walkingZombiesMed
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
